Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-07-21
Baja California,2.0,2020-07-21
Baja California Sur,0.0,2020-07-21
Campeche,0.0,2020-07-21
Chiapas,3.0,2020-07-21
Chihuahua,6.0,2020-07-21
Ciudad de México,3.0,2020-07-21
Coahuila,4.0,2020-07-21
Colima,1.0,2020-07-21
Durango,0.0,2020-07-21
Estado de México,12.0,2020-07-21
Guanajuato,19.0,2020-07-21
Guerrero,0.0,2020-07-21
Hidalgo,1.0,2020-07-21
Jalisco,2.0,2020-07-21
Michoacán,9.0,2020-07-21
Morelos,2.0,2020-07-21
Nayarit,0.0,2020-07-21
Nuevo León,2.0,2020-07-21
Oaxaca,1.0,2020-07-21
Puebla,2.0,2020-07-21
Querétaro,1.0,2020-07-21
Quintana Roo,3.0,2020-07-21
San Luis Potosí,0.0,2020-07-21
Sinaloa,2.0,2020-07-21
Sonora,3.0,2020-07-21
Tabasco,0.0,2020-07-21
Tamaulipas,0.0,2020-07-21
Tlaxcala,1.0,2020-07-21
Veracruz,3.0,2020-07-21
Yucatán,0.0,2020-07-21
Zacatecas,1.0,2020-07-21
Total,83.0,2020-07-21
