Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-06-03
Baja California,9.0,2020-06-03
Baja California Sur,0.0,2020-06-03
Campeche,0.0,2020-06-03
Chiapas,0.0,2020-06-03
Chihuahua,3.0,2020-06-03
Ciudad de México,4.0,2020-06-03
Coahuila,0.0,2020-06-03
Colima,3.0,2020-06-03
Durango,0.0,2020-06-03
Estado de México,7.0,2020-06-03
Guanajuato,14.0,2020-06-03
Guerrero,1.0,2020-06-03
Hidalgo,0.0,2020-06-03
Jalisco,7.0,2020-06-03
Michoacán,8.0,2020-06-03
Morelos,1.0,2020-06-03
Nayarit,0.0,2020-06-03
Nuevo León,6.0,2020-06-03
Oaxaca,2.0,2020-06-03
Puebla,1.0,2020-06-03
Querétaro,0.0,2020-06-03
Quintana Roo,2.0,2020-06-03
San Luis Potosí,1.0,2020-06-03
Sinaloa,2.0,2020-06-03
Sonora,1.0,2020-06-03
Tabasco,1.0,2020-06-03
Tamaulipas,0.0,2020-06-03
Tlaxcala,0.0,2020-06-03
Veracruz,2.0,2020-06-03
Yucatán,0.0,2020-06-03
Zacatecas,2.0,2020-06-03
Total,77.0,2020-06-03
