Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-06-20
Baja California,3.0,2020-06-20
Baja California Sur,1.0,2020-06-20
Campeche,0.0,2020-06-20
Chiapas,2.0,2020-06-20
Chihuahua,5.0,2020-06-20
Ciudad de México,1.0,2020-06-20
Coahuila,2.0,2020-06-20
Colima,1.0,2020-06-20
Durango,0.0,2020-06-20
Estado de México,13.0,2020-06-20
Guanajuato,15.0,2020-06-20
Guerrero,5.0,2020-06-20
Hidalgo,1.0,2020-06-20
Jalisco,6.0,2020-06-20
Michoacán,5.0,2020-06-20
Morelos,0.0,2020-06-20
Nayarit,0.0,2020-06-20
Nuevo León,5.0,2020-06-20
Oaxaca,1.0,2020-06-20
Puebla,2.0,2020-06-20
Querétaro,0.0,2020-06-20
Quintana Roo,1.0,2020-06-20
San Luis Potosí,1.0,2020-06-20
Sinaloa,1.0,2020-06-20
Sonora,14.0,2020-06-20
Tabasco,1.0,2020-06-20
Tamaulipas,0.0,2020-06-20
Tlaxcala,0.0,2020-06-20
Veracruz,2.0,2020-06-20
Yucatán,0.0,2020-06-20
Zacatecas,3.0,2020-06-20
Total,91.0,2020-06-20
