Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-06-17
Baja California,1.0,2020-06-17
Baja California Sur,0.0,2020-06-17
Campeche,0.0,2020-06-17
Chiapas,1.0,2020-06-17
Chihuahua,4.0,2020-06-17
Ciudad de México,0.0,2020-06-17
Coahuila,1.0,2020-06-17
Colima,4.0,2020-06-17
Durango,0.0,2020-06-17
Estado de México,9.0,2020-06-17
Guanajuato,16.0,2020-06-17
Guerrero,4.0,2020-06-17
Hidalgo,1.0,2020-06-17
Jalisco,3.0,2020-06-17
Michoacán,3.0,2020-06-17
Morelos,0.0,2020-06-17
Nayarit,0.0,2020-06-17
Nuevo León,2.0,2020-06-17
Oaxaca,3.0,2020-06-17
Puebla,6.0,2020-06-17
Querétaro,0.0,2020-06-17
Quintana Roo,0.0,2020-06-17
San Luis Potosí,2.0,2020-06-17
Sinaloa,7.0,2020-06-17
Sonora,1.0,2020-06-17
Tabasco,2.0,2020-06-17
Tamaulipas,2.0,2020-06-17
Tlaxcala,1.0,2020-06-17
Veracruz,1.0,2020-06-17
Yucatán,0.0,2020-06-17
Zacatecas,11.0,2020-06-17
Total,85.0,2020-06-17
