Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-06-15
Baja California,5.0,2020-06-15
Baja California Sur,0.0,2020-06-15
Campeche,0.0,2020-06-15
Chiapas,3.0,2020-06-15
Chihuahua,3.0,2020-06-15
Ciudad de México,1.0,2020-06-15
Coahuila,3.0,2020-06-15
Colima,2.0,2020-06-15
Durango,0.0,2020-06-15
Estado de México,10.0,2020-06-15
Guanajuato,3.0,2020-06-15
Guerrero,1.0,2020-06-15
Hidalgo,1.0,2020-06-15
Jalisco,7.0,2020-06-15
Michoacán,1.0,2020-06-15
Morelos,2.0,2020-06-15
Nayarit,0.0,2020-06-15
Nuevo León,4.0,2020-06-15
Oaxaca,3.0,2020-06-15
Puebla,1.0,2020-06-15
Querétaro,0.0,2020-06-15
Quintana Roo,0.0,2020-06-15
San Luis Potosí,0.0,2020-06-15
Sinaloa,0.0,2020-06-15
Sonora,2.0,2020-06-15
Tabasco,2.0,2020-06-15
Tamaulipas,0.0,2020-06-15
Tlaxcala,0.0,2020-06-15
Veracruz,6.0,2020-06-15
Yucatán,0.0,2020-06-15
Zacatecas,6.0,2020-06-15
Total,66.0,2020-06-15
