Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-06-29
Baja California,7.0,2020-06-29
Baja California Sur,0.0,2020-06-29
Campeche,0.0,2020-06-29
Chiapas,8.0,2020-06-29
Chihuahua,7.0,2020-06-29
Ciudad de México,4.0,2020-06-29
Coahuila,0.0,2020-06-29
Colima,1.0,2020-06-29
Durango,0.0,2020-06-29
Estado de México,1.0,2020-06-29
Guanajuato,11.0,2020-06-29
Guerrero,4.0,2020-06-29
Hidalgo,0.0,2020-06-29
Jalisco,9.0,2020-06-29
Michoacán,8.0,2020-06-29
Morelos,1.0,2020-06-29
Nayarit,3.0,2020-06-29
Nuevo León,4.0,2020-06-29
Oaxaca,2.0,2020-06-29
Puebla,0.0,2020-06-29
Querétaro,0.0,2020-06-29
Quintana Roo,1.0,2020-06-29
San Luis Potosí,1.0,2020-06-29
Sinaloa,1.0,2020-06-29
Sonora,3.0,2020-06-29
Tabasco,1.0,2020-06-29
Tamaulipas,1.0,2020-06-29
Tlaxcala,0.0,2020-06-29
Veracruz,9.0,2020-06-29
Yucatán,0.0,2020-06-29
Zacatecas,5.0,2020-06-29
Total,92.0,2020-06-29
