Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-06-25
Baja California,2.0,2020-06-25
Baja California Sur,0.0,2020-06-25
Campeche,0.0,2020-06-25
Chiapas,1.0,2020-06-25
Chihuahua,8.0,2020-06-25
Ciudad de México,2.0,2020-06-25
Coahuila,0.0,2020-06-25
Colima,0.0,2020-06-25
Durango,0.0,2020-06-25
Estado de México,9.0,2020-06-25
Guanajuato,12.0,2020-06-25
Guerrero,5.0,2020-06-25
Hidalgo,2.0,2020-06-25
Jalisco,6.0,2020-06-25
Michoacán,9.0,2020-06-25
Morelos,0.0,2020-06-25
Nayarit,1.0,2020-06-25
Nuevo León,1.0,2020-06-25
Oaxaca,3.0,2020-06-25
Puebla,4.0,2020-06-25
Querétaro,0.0,2020-06-25
Quintana Roo,1.0,2020-06-25
San Luis Potosí,1.0,2020-06-25
Sinaloa,2.0,2020-06-25
Sonora,0.0,2020-06-25
Tabasco,1.0,2020-06-25
Tamaulipas,3.0,2020-06-25
Tlaxcala,0.0,2020-06-25
Veracruz,6.0,2020-06-25
Yucatán,0.0,2020-06-25
Zacatecas,0.0,2020-06-25
Total,79.0,2020-06-25
