Entidad,Homicidios,Fecha
Aguascalientes,1.0,2020-06-13
Baja California,5.0,2020-06-13
Baja California Sur,0.0,2020-06-13
Campeche,0.0,2020-06-13
Chiapas,4.0,2020-06-13
Chihuahua,5.0,2020-06-13
Ciudad de México,3.0,2020-06-13
Coahuila,0.0,2020-06-13
Colima,0.0,2020-06-13
Durango,0.0,2020-06-13
Estado de México,12.0,2020-06-13
Guanajuato,8.0,2020-06-13
Guerrero,1.0,2020-06-13
Hidalgo,0.0,2020-06-13
Jalisco,6.0,2020-06-13
Michoacán,7.0,2020-06-13
Morelos,2.0,2020-06-13
Nayarit,0.0,2020-06-13
Nuevo León,0.0,2020-06-13
Oaxaca,2.0,2020-06-13
Puebla,3.0,2020-06-13
Querétaro,0.0,2020-06-13
Quintana Roo,1.0,2020-06-13
San Luis Potosí,0.0,2020-06-13
Sinaloa,2.0,2020-06-13
Sonora,0.0,2020-06-13
Tabasco,1.0,2020-06-13
Tamaulipas,1.0,2020-06-13
Tlaxcala,0.0,2020-06-13
Veracruz,5.0,2020-06-13
Yucatán,0.0,2020-06-13
Zacatecas,1.0,2020-06-13
Total,70.0,2020-06-13
