Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-09-21
Baja California,6.0,2019-09-21
Baja California Sur,0.0,2019-09-21
Campeche,0.0,2019-09-21
Chiapas,2.0,2019-09-21
Chihuahua,8.0,2019-09-21
Ciudad de México,4.0,2019-09-21
Coahuila,0.0,2019-09-21
Colima,1.0,2019-09-21
Durango,0.0,2019-09-21
Estado de México,11.0,2019-09-21
Guanajuato,9.0,2019-09-21
Guerrero,2.0,2019-09-21
Hidalgo,0.0,2019-09-21
Jalisco,10.0,2019-09-21
Michoacán,2.0,2019-09-21
Morelos,4.0,2019-09-21
Nayarit,0.0,2019-09-21
Nuevo León,4.0,2019-09-21
Oaxaca,1.0,2019-09-21
Puebla,0.0,2019-09-21
Querétaro,0.0,2019-09-21
Quintana Roo,0.0,2019-09-21
San Luis Potosí,0.0,2019-09-21
Sinaloa,1.0,2019-09-21
Sonora,1.0,2019-09-21
Tabasco,3.0,2019-09-21
Tamaulipas,3.0,2019-09-21
Tlaxcala,0.0,2019-09-21
Veracruz,1.0,2019-09-21
Yucatán,0.0,2019-09-21
Zacatecas,1.0,2019-09-21
Total,74.0,2019-09-21
