Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-09-18
Baja California,3.0,2019-09-18
Baja California Sur,0.0,2019-09-18
Campeche,0.0,2019-09-18
Chiapas,0.0,2019-09-18
Chihuahua,2.0,2019-09-18
Ciudad de México,8.0,2019-09-18
Coahuila,1.0,2019-09-18
Colima,0.0,2019-09-18
Durango,0.0,2019-09-18
Estado de México,5.0,2019-09-18
Guanajuato,8.0,2019-09-18
Guerrero,0.0,2019-09-18
Hidalgo,1.0,2019-09-18
Jalisco,4.0,2019-09-18
Michoacán,6.0,2019-09-18
Morelos,5.0,2019-09-18
Nayarit,0.0,2019-09-18
Nuevo León,6.0,2019-09-18
Oaxaca,1.0,2019-09-18
Puebla,0.0,2019-09-18
Querétaro,0.0,2019-09-18
Quintana Roo,1.0,2019-09-18
San Luis Potosí,0.0,2019-09-18
Sinaloa,4.0,2019-09-18
Sonora,2.0,2019-09-18
Tabasco,0.0,2019-09-18
Tamaulipas,1.0,2019-09-18
Tlaxcala,1.0,2019-09-18
Veracruz,1.0,2019-09-18
Yucatán,0.0,2019-09-18
Zacatecas,2.0,2019-09-18
Total,62.0,2019-09-18
