Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-09-30
Baja California,2.0,2019-09-30
Baja California Sur,0.0,2019-09-30
Campeche,0.0,2019-09-30
Chiapas,3.0,2019-09-30
Chihuahua,0.0,2019-09-30
Ciudad de México,1.0,2019-09-30
Coahuila,0.0,2019-09-30
Colima,1.0,2019-09-30
Durango,0.0,2019-09-30
Estado de México,8.0,2019-09-30
Guanajuato,7.0,2019-09-30
Guerrero,1.0,2019-09-30
Hidalgo,3.0,2019-09-30
Jalisco,8.0,2019-09-30
Michoacán,1.0,2019-09-30
Morelos,1.0,2019-09-30
Nayarit,0.0,2019-09-30
Nuevo León,8.0,2019-09-30
Oaxaca,1.0,2019-09-30
Puebla,2.0,2019-09-30
Querétaro,1.0,2019-09-30
Quintana Roo,2.0,2019-09-30
San Luis Potosí,1.0,2019-09-30
Sinaloa,2.0,2019-09-30
Sonora,2.0,2019-09-30
Tabasco,3.0,2019-09-30
Tamaulipas,0.0,2019-09-30
Tlaxcala,2.0,2019-09-30
Veracruz,4.0,2019-09-30
Yucatán,0.0,2019-09-30
Zacatecas,1.0,2019-09-30
Total,65.0,2019-09-30
