Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-01-28
Baja California,4.0,2020-01-28
Baja California Sur,0.0,2020-01-28
Campeche,0.0,2020-01-28
Chiapas,1.0,2020-01-28
Chihuahua,9.0,2020-01-28
Ciudad de México,4.0,2020-01-28
Coahuila,0.0,2020-01-28
Colima,0.0,2020-01-28
Durango,0.0,2020-01-28
Estado de México,8.0,2020-01-28
Guanajuato,16.0,2020-01-28
Guerrero,5.0,2020-01-28
Hidalgo,4.0,2020-01-28
Jalisco,1.0,2020-01-28
Michoacán,4.0,2020-01-28
Morelos,0.0,2020-01-28
Nayarit,0.0,2020-01-28
Nuevo León,5.0,2020-01-28
Oaxaca,4.0,2020-01-28
Puebla,4.0,2020-01-28
Querétaro,1.0,2020-01-28
Quintana Roo,1.0,2020-01-28
San Luis Potosí,1.0,2020-01-28
Sinaloa,2.0,2020-01-28
Sonora,1.0,2020-01-28
Tabasco,3.0,2020-01-28
Tamaulipas,2.0,2020-01-28
Tlaxcala,1.0,2020-01-28
Veracruz,6.0,2020-01-28
Yucatán,0.0,2020-01-28
Zacatecas,0.0,2020-01-28
Total,87.0,2020-01-28
