Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-01-24
Baja California,7.0,2020-01-24
Baja California Sur,0.0,2020-01-24
Campeche,0.0,2020-01-24
Chiapas,0.0,2020-01-24
Chihuahua,1.0,2020-01-24
Ciudad de México,5.0,2020-01-24
Coahuila,3.0,2020-01-24
Colima,3.0,2020-01-24
Durango,0.0,2020-01-24
Estado de México,5.0,2020-01-24
Guanajuato,22.0,2020-01-24
Guerrero,1.0,2020-01-24
Hidalgo,1.0,2020-01-24
Jalisco,8.0,2020-01-24
Michoacán,0.0,2020-01-24
Morelos,2.0,2020-01-24
Nayarit,0.0,2020-01-24
Nuevo León,4.0,2020-01-24
Oaxaca,5.0,2020-01-24
Puebla,2.0,2020-01-24
Querétaro,0.0,2020-01-24
Quintana Roo,4.0,2020-01-24
San Luis Potosí,1.0,2020-01-24
Sinaloa,3.0,2020-01-24
Sonora,1.0,2020-01-24
Tabasco,4.0,2020-01-24
Tamaulipas,1.0,2020-01-24
Tlaxcala,0.0,2020-01-24
Veracruz,2.0,2020-01-24
Yucatán,0.0,2020-01-24
Zacatecas,1.0,2020-01-24
Total,86.0,2020-01-24
