Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-01-14
Baja California,4.0,2020-01-14
Baja California Sur,0.0,2020-01-14
Campeche,0.0,2020-01-14
Chiapas,1.0,2020-01-14
Chihuahua,2.0,2020-01-14
Ciudad de México,8.0,2020-01-14
Coahuila,2.0,2020-01-14
Colima,2.0,2020-01-14
Durango,1.0,2020-01-14
Estado de México,6.0,2020-01-14
Guanajuato,11.0,2020-01-14
Guerrero,2.0,2020-01-14
Hidalgo,0.0,2020-01-14
Jalisco,6.0,2020-01-14
Michoacán,1.0,2020-01-14
Morelos,1.0,2020-01-14
Nayarit,0.0,2020-01-14
Nuevo León,1.0,2020-01-14
Oaxaca,2.0,2020-01-14
Puebla,1.0,2020-01-14
Querétaro,0.0,2020-01-14
Quintana Roo,1.0,2020-01-14
San Luis Potosí,1.0,2020-01-14
Sinaloa,2.0,2020-01-14
Sonora,1.0,2020-01-14
Tabasco,2.0,2020-01-14
Tamaulipas,1.0,2020-01-14
Tlaxcala,0.0,2020-01-14
Veracruz,3.0,2020-01-14
Yucatán,0.0,2020-01-14
Zacatecas,0.0,2020-01-14
Total,62.0,2020-01-14
