Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-01-31
Baja California,4.0,2020-01-31
Baja California Sur,1.0,2020-01-31
Campeche,0.0,2020-01-31
Chiapas,3.0,2020-01-31
Chihuahua,9.0,2020-01-31
Ciudad de México,0.0,2020-01-31
Coahuila,0.0,2020-01-31
Colima,0.0,2020-01-31
Durango,0.0,2020-01-31
Estado de México,8.0,2020-01-31
Guanajuato,4.0,2020-01-31
Guerrero,3.0,2020-01-31
Hidalgo,1.0,2020-01-31
Jalisco,1.0,2020-01-31
Michoacán,5.0,2020-01-31
Morelos,0.0,2020-01-31
Nayarit,0.0,2020-01-31
Nuevo León,1.0,2020-01-31
Oaxaca,3.0,2020-01-31
Puebla,0.0,2020-01-31
Querétaro,0.0,2020-01-31
Quintana Roo,3.0,2020-01-31
San Luis Potosí,0.0,2020-01-31
Sinaloa,4.0,2020-01-31
Sonora,0.0,2020-01-31
Tabasco,1.0,2020-01-31
Tamaulipas,1.0,2020-01-31
Tlaxcala,0.0,2020-01-31
Veracruz,5.0,2020-01-31
Yucatán,0.0,2020-01-31
Zacatecas,1.0,2020-01-31
Total,58.0,2020-01-31
