Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-01-29
Baja California,3.0,2020-01-29
Baja California Sur,0.0,2020-01-29
Campeche,0.0,2020-01-29
Chiapas,0.0,2020-01-29
Chihuahua,9.0,2020-01-29
Ciudad de México,3.0,2020-01-29
Coahuila,1.0,2020-01-29
Colima,1.0,2020-01-29
Durango,0.0,2020-01-29
Estado de México,6.0,2020-01-29
Guanajuato,14.0,2020-01-29
Guerrero,3.0,2020-01-29
Hidalgo,1.0,2020-01-29
Jalisco,12.0,2020-01-29
Michoacán,4.0,2020-01-29
Morelos,0.0,2020-01-29
Nayarit,0.0,2020-01-29
Nuevo León,3.0,2020-01-29
Oaxaca,4.0,2020-01-29
Puebla,1.0,2020-01-29
Querétaro,0.0,2020-01-29
Quintana Roo,0.0,2020-01-29
San Luis Potosí,3.0,2020-01-29
Sinaloa,2.0,2020-01-29
Sonora,1.0,2020-01-29
Tabasco,1.0,2020-01-29
Tamaulipas,0.0,2020-01-29
Tlaxcala,2.0,2020-01-29
Veracruz,2.0,2020-01-29
Yucatán,0.0,2020-01-29
Zacatecas,2.0,2020-01-29
Total,78.0,2020-01-29
