Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-01-20
Baja California,8.0,2020-01-20
Baja California Sur,0.0,2020-01-20
Campeche,0.0,2020-01-20
Chiapas,3.0,2020-01-20
Chihuahua,4.0,2020-01-20
Ciudad de México,2.0,2020-01-20
Coahuila,0.0,2020-01-20
Colima,0.0,2020-01-20
Durango,0.0,2020-01-20
Estado de México,10.0,2020-01-20
Guanajuato,3.0,2020-01-20
Guerrero,5.0,2020-01-20
Hidalgo,1.0,2020-01-20
Jalisco,4.0,2020-01-20
Michoacán,2.0,2020-01-20
Morelos,1.0,2020-01-20
Nayarit,0.0,2020-01-20
Nuevo León,3.0,2020-01-20
Oaxaca,7.0,2020-01-20
Puebla,3.0,2020-01-20
Querétaro,0.0,2020-01-20
Quintana Roo,1.0,2020-01-20
San Luis Potosí,0.0,2020-01-20
Sinaloa,0.0,2020-01-20
Sonora,0.0,2020-01-20
Tabasco,2.0,2020-01-20
Tamaulipas,0.0,2020-01-20
Tlaxcala,1.0,2020-01-20
Veracruz,6.0,2020-01-20
Yucatán,0.0,2020-01-20
Zacatecas,0.0,2020-01-20
Total,66.0,2020-01-20
