Entidad,Homicidios,Fecha
Aguascalientes,0,2020-01-27
Baja California,4,2020-01-27
Baja California Sur,0,2020-01-27
Campeche,0,2020-01-27
Chiapas,4,2020-01-27
Chihuahua,3,2020-01-27
Ciudad de México,1,2020-01-27
Coahuila,1,2020-01-27
Colima,3,2020-01-27
Durango,0,2020-01-27
Estado de México,5,2020-01-27
Guanajuato,11,2020-01-27
Guerrero,4,2020-01-27
Hidalgo,1,2020-01-27
Jalisco,7,2020-01-27
Michoacán,2,2020-01-27
Morelos,5,2020-01-27
Nayarit,0,2020-01-27
Nuevo León,2,2020-01-27
Oaxaca,2,2020-01-27
Puebla,7,2020-01-27
Querétaro,2,2020-01-27
Quintana Roo,5,2020-01-27
San Luis Potosí,0,2020-01-27
Sinaloa,5,2020-01-27
Sonora,0,2020-01-27
Tabasco,2,2020-01-27
Tamaulipas,0,2020-01-27
Tlaxcala,1,2020-01-27
Veracruz,1,2020-01-27
Yucatán,0,2020-01-27
Zacatecas,1,2020-01-27
Total,79,2020-01-27
