Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-05-26
Baja California,2.0,2020-05-26
Baja California Sur,0.0,2020-05-26
Campeche,0.0,2020-05-26
Chiapas,1.0,2020-05-26
Chihuahua,10.0,2020-05-26
Ciudad de México,2.0,2020-05-26
Coahuila,1.0,2020-05-26
Colima,1.0,2020-05-26
Durango,0.0,2020-05-26
Estado de México,7.0,2020-05-26
Guanajuato,14.0,2020-05-26
Guerrero,2.0,2020-05-26
Hidalgo,0.0,2020-05-26
Jalisco,3.0,2020-05-26
Michoacán,7.0,2020-05-26
Morelos,3.0,2020-05-26
Nayarit,0.0,2020-05-26
Nuevo León,3.0,2020-05-26
Oaxaca,4.0,2020-05-26
Puebla,4.0,2020-05-26
Querétaro,0.0,2020-05-26
Quintana Roo,0.0,2020-05-26
San Luis Potosí,1.0,2020-05-26
Sinaloa,2.0,2020-05-26
Sonora,2.0,2020-05-26
Tabasco,0.0,2020-05-26
Tamaulipas,1.0,2020-05-26
Tlaxcala,0.0,2020-05-26
Veracruz,0.0,2020-05-26
Yucatán,0.0,2020-05-26
Zacatecas,2.0,2020-05-26
Total,72.0,2020-05-26
