Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-05-28
Baja California,5.0,2020-05-28
Baja California Sur,0.0,2020-05-28
Campeche,1.0,2020-05-28
Chiapas,0.0,2020-05-28
Chihuahua,6.0,2020-05-28
Ciudad de México,4.0,2020-05-28
Coahuila,0.0,2020-05-28
Colima,0.0,2020-05-28
Durango,0.0,2020-05-28
Estado de México,6.0,2020-05-28
Guanajuato,15.0,2020-05-28
Guerrero,4.0,2020-05-28
Hidalgo,0.0,2020-05-28
Jalisco,13.0,2020-05-28
Michoacán,9.0,2020-05-28
Morelos,0.0,2020-05-28
Nayarit,1.0,2020-05-28
Nuevo León,1.0,2020-05-28
Oaxaca,2.0,2020-05-28
Puebla,0.0,2020-05-28
Querétaro,1.0,2020-05-28
Quintana Roo,0.0,2020-05-28
San Luis Potosí,2.0,2020-05-28
Sinaloa,4.0,2020-05-28
Sonora,1.0,2020-05-28
Tabasco,1.0,2020-05-28
Tamaulipas,1.0,2020-05-28
Tlaxcala,0.0,2020-05-28
Veracruz,5.0,2020-05-28
Yucatán,0.0,2020-05-28
Zacatecas,3.0,2020-05-28
Total,85.0,2020-05-28
