Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-05-25
Baja California,6.0,2020-05-25
Baja California Sur,3.0,2020-05-25
Campeche,0.0,2020-05-25
Chiapas,3.0,2020-05-25
Chihuahua,4.0,2020-05-25
Ciudad de México,1.0,2020-05-25
Coahuila,1.0,2020-05-25
Colima,1.0,2020-05-25
Durango,0.0,2020-05-25
Estado de México,8.0,2020-05-25
Guanajuato,8.0,2020-05-25
Guerrero,2.0,2020-05-25
Hidalgo,0.0,2020-05-25
Jalisco,6.0,2020-05-25
Michoacán,7.0,2020-05-25
Morelos,7.0,2020-05-25
Nayarit,3.0,2020-05-25
Nuevo León,2.0,2020-05-25
Oaxaca,1.0,2020-05-25
Puebla,3.0,2020-05-25
Querétaro,0.0,2020-05-25
Quintana Roo,1.0,2020-05-25
San Luis Potosí,3.0,2020-05-25
Sinaloa,0.0,2020-05-25
Sonora,2.0,2020-05-25
Tabasco,1.0,2020-05-25
Tamaulipas,2.0,2020-05-25
Tlaxcala,0.0,2020-05-25
Veracruz,0.0,2020-05-25
Yucatán,0.0,2020-05-25
Zacatecas,3.0,2020-05-25
Total,78.0,2020-05-25
