Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-05-18
Baja California,5.0,2020-05-18
Baja California Sur,0.0,2020-05-18
Campeche,0.0,2020-05-18
Chiapas,4.0,2020-05-18
Chihuahua,5.0,2020-05-18
Ciudad de México,3.0,2020-05-18
Coahuila,0.0,2020-05-18
Colima,0.0,2020-05-18
Durango,0.0,2020-05-18
Estado de México,12.0,2020-05-18
Guanajuato,19.0,2020-05-18
Guerrero,3.0,2020-05-18
Hidalgo,1.0,2020-05-18
Jalisco,3.0,2020-05-18
Michoacán,3.0,2020-05-18
Morelos,1.0,2020-05-18
Nayarit,3.0,2020-05-18
Nuevo León,3.0,2020-05-18
Oaxaca,3.0,2020-05-18
Puebla,4.0,2020-05-18
Querétaro,0.0,2020-05-18
Quintana Roo,3.0,2020-05-18
San Luis Potosí,0.0,2020-05-18
Sinaloa,1.0,2020-05-18
Sonora,4.0,2020-05-18
Tabasco,0.0,2020-05-18
Tamaulipas,1.0,2020-05-18
Tlaxcala,0.0,2020-05-18
Veracruz,1.0,2020-05-18
Yucatán,0.0,2020-05-18
Zacatecas,2.0,2020-05-18
Total,84.0,2020-05-18
