Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-05-11
Baja California,6.0,2020-05-11
Baja California Sur,0.0,2020-05-11
Campeche,1.0,2020-05-11
Chiapas,1.0,2020-05-11
Chihuahua,9.0,2020-05-11
Ciudad de México,4.0,2020-05-11
Coahuila,1.0,2020-05-11
Colima,1.0,2020-05-11
Durango,0.0,2020-05-11
Estado de México,5.0,2020-05-11
Guanajuato,8.0,2020-05-11
Guerrero,7.0,2020-05-11
Hidalgo,0.0,2020-05-11
Jalisco,3.0,2020-05-11
Michoacán,1.0,2020-05-11
Morelos,1.0,2020-05-11
Nayarit,0.0,2020-05-11
Nuevo León,3.0,2020-05-11
Oaxaca,1.0,2020-05-11
Puebla,6.0,2020-05-11
Querétaro,0.0,2020-05-11
Quintana Roo,0.0,2020-05-11
San Luis Potosí,4.0,2020-05-11
Sinaloa,0.0,2020-05-11
Sonora,5.0,2020-05-11
Tabasco,0.0,2020-05-11
Tamaulipas,1.0,2020-05-11
Tlaxcala,0.0,2020-05-11
Veracruz,3.0,2020-05-11
Yucatán,0.0,2020-05-11
Zacatecas,1.0,2020-05-11
Total,72.0,2020-05-11
