Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-05-14
Baja California,6.0,2020-05-14
Baja California Sur,0.0,2020-05-14
Campeche,0.0,2020-05-14
Chiapas,0.0,2020-05-14
Chihuahua,6.0,2020-05-14
Ciudad de México,5.0,2020-05-14
Coahuila,1.0,2020-05-14
Colima,3.0,2020-05-14
Durango,0.0,2020-05-14
Estado de México,12.0,2020-05-14
Guanajuato,11.0,2020-05-14
Guerrero,6.0,2020-05-14
Hidalgo,3.0,2020-05-14
Jalisco,3.0,2020-05-14
Michoacán,2.0,2020-05-14
Morelos,0.0,2020-05-14
Nayarit,0.0,2020-05-14
Nuevo León,3.0,2020-05-14
Oaxaca,5.0,2020-05-14
Puebla,1.0,2020-05-14
Querétaro,1.0,2020-05-14
Quintana Roo,1.0,2020-05-14
San Luis Potosí,1.0,2020-05-14
Sinaloa,2.0,2020-05-14
Sonora,3.0,2020-05-14
Tabasco,0.0,2020-05-14
Tamaulipas,5.0,2020-05-14
Tlaxcala,2.0,2020-05-14
Veracruz,1.0,2020-05-14
Yucatán,0.0,2020-05-14
Zacatecas,1.0,2020-05-14
Total,84.0,2020-05-14
