Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-05-19
Baja California,3.0,2020-05-19
Baja California Sur,0.0,2020-05-19
Campeche,0.0,2020-05-19
Chiapas,1.0,2020-05-19
Chihuahua,5.0,2020-05-19
Ciudad de México,3.0,2020-05-19
Coahuila,0.0,2020-05-19
Colima,3.0,2020-05-19
Durango,0.0,2020-05-19
Estado de México,7.0,2020-05-19
Guanajuato,13.0,2020-05-19
Guerrero,0.0,2020-05-19
Hidalgo,0.0,2020-05-19
Jalisco,5.0,2020-05-19
Michoacán,0.0,2020-05-19
Morelos,2.0,2020-05-19
Nayarit,1.0,2020-05-19
Nuevo León,1.0,2020-05-19
Oaxaca,1.0,2020-05-19
Puebla,3.0,2020-05-19
Querétaro,0.0,2020-05-19
Quintana Roo,3.0,2020-05-19
San Luis Potosí,1.0,2020-05-19
Sinaloa,2.0,2020-05-19
Sonora,2.0,2020-05-19
Tabasco,2.0,2020-05-19
Tamaulipas,2.0,2020-05-19
Tlaxcala,0.0,2020-05-19
Veracruz,7.0,2020-05-19
Yucatán,0.0,2020-05-19
Zacatecas,1.0,2020-05-19
Total,68.0,2020-05-19
