Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-05-30
Baja California,6.0,2020-05-30
Baja California Sur,1.0,2020-05-30
Campeche,0.0,2020-05-30
Chiapas,0.0,2020-05-30
Chihuahua,5.0,2020-05-30
Ciudad de México,7.0,2020-05-30
Coahuila,0.0,2020-05-30
Colima,0.0,2020-05-30
Durango,0.0,2020-05-30
Estado de México,11.0,2020-05-30
Guanajuato,8.0,2020-05-30
Guerrero,6.0,2020-05-30
Hidalgo,0.0,2020-05-30
Jalisco,4.0,2020-05-30
Michoacán,6.0,2020-05-30
Morelos,2.0,2020-05-30
Nayarit,0.0,2020-05-30
Nuevo León,2.0,2020-05-30
Oaxaca,3.0,2020-05-30
Puebla,2.0,2020-05-30
Querétaro,0.0,2020-05-30
Quintana Roo,2.0,2020-05-30
San Luis Potosí,1.0,2020-05-30
Sinaloa,4.0,2020-05-30
Sonora,3.0,2020-05-30
Tabasco,0.0,2020-05-30
Tamaulipas,2.0,2020-05-30
Tlaxcala,0.0,2020-05-30
Veracruz,3.0,2020-05-30
Yucatán,1.0,2020-05-30
Zacatecas,3.0,2020-05-30
Total,82.0,2020-05-30
