Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-06-29
Baja California,7.0,2019-06-29
Baja California Sur,0.0,2019-06-29
Campeche,0.0,2019-06-29
Chiapas,2.0,2019-06-29
Chihuahua,5.0,2019-06-29
Ciudad de México,4.0,2019-06-29
Coahuila,0.0,2019-06-29
Colima,0.0,2019-06-29
Durango,0.0,2019-06-29
Estado de México,7.0,2019-06-29
Guanajuato,4.0,2019-06-29
Guerrero,4.0,2019-06-29
Hidalgo,3.0,2019-06-29
Jalisco,7.0,2019-06-29
Michoacán,5.0,2019-06-29
Morelos,0.0,2019-06-29
Nayarit,0.0,2019-06-29
Nuevo León,4.0,2019-06-29
Oaxaca,5.0,2019-06-29
Puebla,1.0,2019-06-29
Querétaro,0.0,2019-06-29
Quintana Roo,4.0,2019-06-29
San Luis Potosí,3.0,2019-06-29
Sinaloa,2.0,2019-06-29
Sonora,7.0,2019-06-29
Tabasco,3.0,2019-06-29
Tamaulipas,1.0,2019-06-29
Tlaxcala,0.0,2019-06-29
Veracruz,7.0,2019-06-29
Yucatán,1.0,2019-06-29
Zacatecas,0.0,2019-06-29
Total,86.0,2019-06-29
