Entidad,Homicidios,Fecha
Aguascalientes,1.0,2019-06-09
Baja California,8.0,2019-06-09
Baja California Sur,0.0,2019-06-09
Campeche,0.0,2019-06-09
Chiapas,0.0,2019-06-09
Chihuahua,5.0,2019-06-09
Ciudad de México,5.0,2019-06-09
Coahuila,0.0,2019-06-09
Colima,0.0,2019-06-09
Durango,0.0,2019-06-09
Estado de México,23.0,2019-06-09
Guanajuato,7.0,2019-06-09
Guerrero,4.0,2019-06-09
Hidalgo,0.0,2019-06-09
Jalisco,3.0,2019-06-09
Michoacán,7.0,2019-06-09
Morelos,1.0,2019-06-09
Nayarit,0.0,2019-06-09
Nuevo León,0.0,2019-06-09
Oaxaca,5.0,2019-06-09
Puebla,6.0,2019-06-09
Querétaro,2.0,2019-06-09
Quintana Roo,3.0,2019-06-09
San Luis Potosí,1.0,2019-06-09
Sinaloa,2.0,2019-06-09
Sonora,4.0,2019-06-09
Tabasco,2.0,2019-06-09
Tamaulipas,0.0,2019-06-09
Tlaxcala,5.0,2019-06-09
Veracruz,6.0,2019-06-09
Yucatán,0.0,2019-06-09
Zacatecas,1.0,2019-06-09
Total,101.0,2019-06-09
