Entidad,Homicidios,Fecha
Aguascalientes,1.0,2019-06-26
Baja California,6.0,2019-06-26
Baja California Sur,0.0,2019-06-26
Campeche,0.0,2019-06-26
Chiapas,3.0,2019-06-26
Chihuahua,3.0,2019-06-26
Ciudad de México,2.0,2019-06-26
Coahuila,1.0,2019-06-26
Colima,2.0,2019-06-26
Durango,1.0,2019-06-26
Estado de México,6.0,2019-06-26
Guanajuato,5.0,2019-06-26
Guerrero,3.0,2019-06-26
Hidalgo,0.0,2019-06-26
Jalisco,3.0,2019-06-26
Michoacán,2.0,2019-06-26
Morelos,2.0,2019-06-26
Nayarit,0.0,2019-06-26
Nuevo León,2.0,2019-06-26
Oaxaca,4.0,2019-06-26
Puebla,3.0,2019-06-26
Querétaro,0.0,2019-06-26
Quintana Roo,3.0,2019-06-26
San Luis Potosí,3.0,2019-06-26
Sinaloa,1.0,2019-06-26
Sonora,1.0,2019-06-26
Tabasco,5.0,2019-06-26
Tamaulipas,1.0,2019-06-26
Tlaxcala,2.0,2019-06-26
Veracruz,4.0,2019-06-26
Yucatán,0.0,2019-06-26
Zacatecas,0.0,2019-06-26
Total,69.0,2019-06-26
