Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-06-25
Baja California,9.0,2019-06-25
Baja California Sur,0.0,2019-06-25
Campeche,0.0,2019-06-25
Chiapas,1.0,2019-06-25
Chihuahua,7.0,2019-06-25
Ciudad de México,4.0,2019-06-25
Coahuila,0.0,2019-06-25
Colima,1.0,2019-06-25
Durango,0.0,2019-06-25
Estado de México,6.0,2019-06-25
Guanajuato,1.0,2019-06-25
Guerrero,2.0,2019-06-25
Hidalgo,0.0,2019-06-25
Jalisco,4.0,2019-06-25
Michoacán,9.0,2019-06-25
Morelos,4.0,2019-06-25
Nayarit,0.0,2019-06-25
Nuevo León,2.0,2019-06-25
Oaxaca,5.0,2019-06-25
Puebla,3.0,2019-06-25
Querétaro,0.0,2019-06-25
Quintana Roo,0.0,2019-06-25
San Luis Potosí,1.0,2019-06-25
Sinaloa,1.0,2019-06-25
Sonora,2.0,2019-06-25
Tabasco,1.0,2019-06-25
Tamaulipas,0.0,2019-06-25
Tlaxcala,2.0,2019-06-25
Veracruz,2.0,2019-06-25
Yucatán,0.0,2019-06-25
Zacatecas,2.0,2019-06-25
Total,69.0,2019-06-25
