Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-06-16
Baja California,7.0,2019-06-16
Baja California Sur,0.0,2019-06-16
Campeche,0.0,2019-06-16
Chiapas,3.0,2019-06-16
Chihuahua,8.0,2019-06-16
Ciudad de México,1.0,2019-06-16
Coahuila,0.0,2019-06-16
Colima,2.0,2019-06-16
Durango,1.0,2019-06-16
Estado de México,10.0,2019-06-16
Guanajuato,7.0,2019-06-16
Guerrero,1.0,2019-06-16
Hidalgo,3.0,2019-06-16
Jalisco,10.0,2019-06-16
Michoacán,10.0,2019-06-16
Morelos,0.0,2019-06-16
Nayarit,0.0,2019-06-16
Nuevo León,3.0,2019-06-16
Oaxaca,3.0,2019-06-16
Puebla,2.0,2019-06-16
Querétaro,0.0,2019-06-16
Quintana Roo,2.0,2019-06-16
San Luis Potosí,2.0,2019-06-16
Sinaloa,2.0,2019-06-16
Sonora,1.0,2019-06-16
Tabasco,4.0,2019-06-16
Tamaulipas,1.0,2019-06-16
Tlaxcala,1.0,2019-06-16
Veracruz,6.0,2019-06-16
Yucatán,0.0,2019-06-16
Zacatecas,4.0,2019-06-16
Total,94.0,2019-06-16
