Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-06-23
Baja California,6.0,2019-06-23
Baja California Sur,0.0,2019-06-23
Campeche,1.0,2019-06-23
Chiapas,1.0,2019-06-23
Chihuahua,4.0,2019-06-23
Ciudad de México,10.0,2019-06-23
Coahuila,3.0,2019-06-23
Colima,0.0,2019-06-23
Durango,0.0,2019-06-23
Estado de México,13.0,2019-06-23
Guanajuato,3.0,2019-06-23
Guerrero,12.0,2019-06-23
Hidalgo,6.0,2019-06-23
Jalisco,4.0,2019-06-23
Michoacán,5.0,2019-06-23
Morelos,1.0,2019-06-23
Nayarit,1.0,2019-06-23
Nuevo León,5.0,2019-06-23
Oaxaca,7.0,2019-06-23
Puebla,3.0,2019-06-23
Querétaro,0.0,2019-06-23
Quintana Roo,2.0,2019-06-23
San Luis Potosí,0.0,2019-06-23
Sinaloa,4.0,2019-06-23
Sonora,3.0,2019-06-23
Tabasco,4.0,2019-06-23
Tamaulipas,1.0,2019-06-23
Tlaxcala,0.0,2019-06-23
Veracruz,7.0,2019-06-23
Yucatán,0.0,2019-06-23
Zacatecas,1.0,2019-06-23
Total,107.0,2019-06-23
