Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-12-26
Baja California,7.0,2019-12-26
Baja California Sur,0.0,2019-12-26
Campeche,0.0,2019-12-26
Chiapas,6.0,2019-12-26
Chihuahua,7.0,2019-12-26
Ciudad de México,1.0,2019-12-26
Coahuila,0.0,2019-12-26
Colima,2.0,2019-12-26
Durango,0.0,2019-12-26
Estado de México,6.0,2019-12-26
Guanajuato,6.0,2019-12-26
Guerrero,2.0,2019-12-26
Hidalgo,1.0,2019-12-26
Jalisco,7.0,2019-12-26
Michoacán,9.0,2019-12-26
Morelos,3.0,2019-12-26
Nayarit,0.0,2019-12-26
Nuevo León,6.0,2019-12-26
Oaxaca,3.0,2019-12-26
Puebla,1.0,2019-12-26
Querétaro,0.0,2019-12-26
Quintana Roo,3.0,2019-12-26
San Luis Potosí,0.0,2019-12-26
Sinaloa,2.0,2019-12-26
Sonora,1.0,2019-12-26
Tabasco,1.0,2019-12-26
Tamaulipas,4.0,2019-12-26
Tlaxcala,4.0,2019-12-26
Veracruz,1.0,2019-12-26
Yucatán,0.0,2019-12-26
Zacatecas,3.0,2019-12-26
Total,86.0,2019-12-26
