Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-12-30
Baja California,5.0,2019-12-30
Baja California Sur,0.0,2019-12-30
Campeche,0.0,2019-12-30
Chiapas,2.0,2019-12-30
Chihuahua,2.0,2019-12-30
Ciudad de México,0.0,2019-12-30
Coahuila,1.0,2019-12-30
Colima,1.0,2019-12-30
Durango,1.0,2019-12-30
Estado de México,7.0,2019-12-30
Guanajuato,11.0,2019-12-30
Guerrero,3.0,2019-12-30
Hidalgo,1.0,2019-12-30
Jalisco,10.0,2019-12-30
Michoacán,8.0,2019-12-30
Morelos,0.0,2019-12-30
Nayarit,1.0,2019-12-30
Nuevo León,8.0,2019-12-30
Oaxaca,13.0,2019-12-30
Puebla,6.0,2019-12-30
Querétaro,0.0,2019-12-30
Quintana Roo,3.0,2019-12-30
San Luis Potosí,1.0,2019-12-30
Sinaloa,1.0,2019-12-30
Sonora,2.0,2019-12-30
Tabasco,0.0,2019-12-30
Tamaulipas,2.0,2019-12-30
Tlaxcala,0.0,2019-12-30
Veracruz,4.0,2019-12-30
Yucatán,0.0,2019-12-30
Zacatecas,2.0,2019-12-30
Total,95.0,2019-12-30
