Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-12-27
Baja California,7.0,2019-12-27
Baja California Sur,0.0,2019-12-27
Campeche,0.0,2019-12-27
Chiapas,2.0,2019-12-27
Chihuahua,4.0,2019-12-27
Ciudad de México,5.0,2019-12-27
Coahuila,0.0,2019-12-27
Colima,0.0,2019-12-27
Durango,0.0,2019-12-27
Estado de México,10.0,2019-12-27
Guanajuato,12.0,2019-12-27
Guerrero,4.0,2019-12-27
Hidalgo,0.0,2019-12-27
Jalisco,3.0,2019-12-27
Michoacán,6.0,2019-12-27
Morelos,1.0,2019-12-27
Nayarit,0.0,2019-12-27
Nuevo León,0.0,2019-12-27
Oaxaca,2.0,2019-12-27
Puebla,0.0,2019-12-27
Querétaro,0.0,2019-12-27
Quintana Roo,3.0,2019-12-27
San Luis Potosí,1.0,2019-12-27
Sinaloa,1.0,2019-12-27
Sonora,1.0,2019-12-27
Tabasco,0.0,2019-12-27
Tamaulipas,0.0,2019-12-27
Tlaxcala,0.0,2019-12-27
Veracruz,4.0,2019-12-27
Yucatán,0.0,2019-12-27
Zacatecas,1.0,2019-12-27
Total,67.0,2019-12-27
