Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Chiapas,Suchiate,1,1.0,0.0,0.0,2019-02-08
Chihuahua,Hidalgo Del Parral,1,1.0,0.0,0.0,2019-02-08
Chihuahua,Juárez,3,1.0,2.0,0.0,2019-02-08
Ciudad de México,Coyoacán,1,1.0,0.0,0.0,2019-02-08
Ciudad de México,Gustavo A. Madero,2,0.0,0.0,2.0,2019-02-08
Ciudad de México,Miguel Hidalgo,2,1.0,0.0,1.0,2019-02-08
Ciudad de México,Venustiano Carranza,1,1.0,0.0,0.0,2019-02-08
Ciudad de México,Xochimilco,1,1.0,0.0,0.0,2019-02-08
Coahuila,Saltillo,1,1.0,0.0,0.0,2019-02-08
Coahuila,Torreón,2,2.0,0.0,0.0,2019-02-08
Colima,Manzanillo,3,2.0,1.0,0.0,2019-02-08
Durango,Pueblo Nuevo,1,1.0,0.0,0.0,2019-02-08
Estado de México,Melchor Ocampo,1,0.0,0.0,1.0,2019-02-08
Estado de México,Tlalnepantla De Baz,1,1.0,0.0,0.0,2019-02-08
Estado de México,Toluca,1,1.0,0.0,0.0,2019-02-08
Estado de México,Tultepec,1,0.0,1.0,0.0,2019-02-08
Estado de México,Tultitlán,1,1.0,0.0,0.0,2019-02-08
Guanajuato,Huanímaro,1,1.0,0.0,0.0,2019-02-08
Guanajuato,Irapuato,2,2.0,0.0,0.0,2019-02-08
Guanajuato,León,1,1.0,0.0,0.0,2019-02-08
Guanajuato,Salamanca,1,1.0,0.0,0.0,2019-02-08
Guanajuato,Salvatierra,2,2.0,0.0,0.0,2019-02-08
Guanajuato,Santiago Maravatío,1,0.0,0.0,1.0,2019-02-08
Guerrero,Acapulco De Juárez,1,1.0,0.0,0.0,2019-02-08
Guerrero,Iguala De La Independencia,1,1.0,0.0,0.0,2019-02-08
Guerrero,Zihuatanejo De Azueta,1,1.0,0.0,0.0,2019-02-08
Jalisco,Guadalajara,1,1.0,0.0,0.0,2019-02-08
Jalisco,San Pedro Tlaquepaque,1,1.0,0.0,0.0,2019-02-08
Jalisco,Tlajomulco De Zúñiga,5,5.0,0.0,0.0,2019-02-08
Jalisco,Tonalá,1,0.0,0.0,1.0,2019-02-08
Michoacán,Apatzingán,1,1.0,0.0,0.0,2019-02-08
Michoacán,Purépero,1,1.0,0.0,0.0,2019-02-08
Michoacán,Tacámbaro,1,1.0,0.0,0.0,2019-02-08
Michoacán,Uruapan,1,1.0,0.0,0.0,2019-02-08
Michoacán,Zamora,1,0.0,0.0,1.0,2019-02-08
Morelos,Cuernavaca,5,4.0,1.0,0.0,2019-02-08
Morelos,Temixco,1,1.0,0.0,0.0,2019-02-08
Nuevo León,General Escobedo,1,1.0,0.0,0.0,2019-02-08
Nuevo León,Monterrey,3,3.0,0.0,0.0,2019-02-08
Oaxaca,San Juan Bautista Tuxtepec,1,1.0,0.0,0.0,2019-02-08
Oaxaca,Santa María Jalapa Del Marqués,1,1.0,0.0,0.0,2019-02-08
Puebla,Oriental,1,1.0,0.0,0.0,2019-02-08
Puebla,Santiago Miahuatlán,2,0.0,2.0,0.0,2019-02-08
Puebla,Tepeyahualco,1,1.0,0.0,0.0,2019-02-08
Quintana Roo,Benito Juárez,1,1.0,0.0,0.0,2019-02-08
San Luis Potosí,San Luis Potosí,1,1.0,0.0,0.0,2019-02-08
Sinaloa,Mazatlán,11,11.0,0.0,0.0,2019-02-08
Tabasco,Cunduacán,1,1.0,0.0,0.0,2019-02-08
Tabasco,Teapa,1,1.0,0.0,0.0,2019-02-08
Veracruz,Minatitlán,1,1.0,0.0,0.0,2019-02-08
Veracruz,Papantla,1,1.0,0.0,0.0,2019-02-08
Veracruz,Xalapa,3,3.0,0.0,0.0,2019-02-08
Yucatán,Valladolid,1,1.0,0.0,0.0,2019-02-08
Zacatecas,Juan Aldama,1,1.0,0.0,0.0,2019-02-08
