Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Mexicali,1,1,0,0,10/02/19
Baja California,Tijuana,5,5,0,0,10/02/19
Ciudad de México,Gustavo A. Madero,1,1,0,0,10/02/19
Ciudad de México,Iztapalapa,3,3,0,0,10/02/19
Colima,Tecomán,1,1,0,0,10/02/19
Estado de México,Ixtapaluca,1,0,1,0,10/02/19
Estado de México,Nezahualcóyotl,4,4,0,0,10/02/19
Estado de México,Tecámac,1,0,0,1,10/02/19
Guanajuato,Abasolo,2,1,1,0,10/02/19
Guanajuato,León,1,1,0,0,10/02/19
Guanajuato,Salamanca,2,1,1,0,10/02/19
Guerrero,No Identificado,2,2,0,0,10/02/19
Guerrero,Acapulco De Juárez,1,1,0,0,10/02/19
Guerrero,Zihuatanejo De Azueta,3,2,1,0,10/02/19
Jalisco,San Pedro Tlaquepaque,1,1,0,0,10/02/19
Jalisco,Tlajomulco De Zúñiga,1,1,0,0,10/02/19
Jalisco,Tonalá,1,1,0,0,10/02/19
Jalisco,Zapopan,2,2,0,0,10/02/19
Jalisco,Zapotlanejo,2,2,0,0,10/02/19
Michoacán,Apatzingán,1,1,0,0,10/02/19
Michoacán,Morelia,1,1,0,0,10/02/19
Michoacán,Zamora,1,1,0,0,10/02/19
Morelos,Cuernavaca,2,2,0,0,10/02/19
Morelos,Jojutla,1,1,0,0,10/02/19
Morelos,Zacatepec,1,1,0,0,10/02/19
Nuevo León,Monterrey,2,2,0,0,10/02/19
Oaxaca,Zaragoza,1,1,0,0,10/02/19
Oaxaca,San Juan Bautista Tuxtepec,1,0,1,0,10/02/19
Puebla,No Identificado,1,1,0,0,10/02/19
Puebla,Acajete,1,1,0,0,10/02/19
Puebla,Huejotzingo,1,1,0,0,10/02/19
Puebla,Los Reyes De Juárez,2,2,0,0,10/02/19
Puebla,San Martín Texmelucan,1,1,0,0,10/02/19
Puebla,San Matías Tlalancaleca,1,1,0,0,10/02/19
Puebla,Santiago Miahuatlán,1,1,0,0,10/02/19
Puebla,Tecamachalco,1,1,0,0,10/02/19
Puebla,Tepeaca,1,1,0,0,10/02/19
Querétaro,No Identificado,1,1,0,0,10/02/19
Quintana Roo,Benito Juárez,1,1,0,0,10/02/19
San Luis Potosí,San Luis Potosí,3,3,0,0,10/02/19
Sinaloa,Culiacán,2,2,0,0,10/02/19
Sinaloa,Mazatlán,1,1,0,0,10/02/19
Sinaloa,Sinaloa,1,1,0,0,10/02/19
Tabasco,Huimanguillo,3,2,1,0,10/02/19
Tlaxcala,Apizaco,1,1,0,0,10/02/19
Veracruz,El Higo,1,1,0,0,10/02/19
Veracruz,Oluta,1,1,0,0,10/02/19
Veracruz,Pánuco,1,1,0,0,10/02/19
Veracruz,Tlacotalpan,1,0,1,0,10/02/19
