Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,6.0,5.0,0.0,1.0,2020-11-25
Chiapas,"Chiapa de 
Corzo",1.0,1.0,0.0,0.0,2020-11-25
Chihuahua,Bocoyna,2.0,2.0,0.0,0.0,2020-11-25
Chihuahua,Juárez,2.0,2.0,0.0,0.0,2020-11-25
Ciudad de México,Azcapotzalco,1.0,1.0,0.0,0.0,2020-11-25
Ciudad de México,Tlalpan,1.0,1.0,0.0,0.0,2020-11-25
Colima,Tecomán,1.0,1.0,0.0,0.0,2020-11-25
Durango,Durango,1.0,1.0,0.0,0.0,2020-11-25
Guanajuato,"Apaseo el 
Grande",1.0,1.0,0.0,0.0,2020-11-25
Guanajuato,Celaya,4.0,4.0,0.0,0.0,2020-11-25
Guanajuato,Cortazar,2.0,2.0,0.0,0.0,2020-11-25
Guanajuato,Guanajuato,2.0,2.0,0.0,0.0,2020-11-25
Guanajuato,León,1.0,1.0,0.0,0.0,2020-11-25
Guanajuato,Salamanca,2.0,1.0,1.0,0.0,2020-11-25
Guanajuato,"Valle de 
Santiago",1.0,1.0,0.0,0.0,2020-11-25
Guerrero,"Chilapa de 
Álvarez",2.0,2.0,0.0,0.0,2020-11-25
Hidalgo,Tepeapulco,1.0,1.0,0.0,0.0,2020-11-25
Jalisco,Guadalajara,2.0,1.0,0.0,1.0,2020-11-25
Jalisco,Tonalá,1.0,0.0,0.0,1.0,2020-11-25
Michoacán,Copándaro,1.0,1.0,0.0,0.0,2020-11-25
Michoacán,Morelia,2.0,2.0,0.0,0.0,2020-11-25
Michoacán,Tangancícuaro,5.0,4.0,1.0,0.0,2020-11-25
Michoacán,Tarímbaro,1.0,1.0,0.0,0.0,2020-11-25
Michoacán,Uruapan,1.0,1.0,0.0,0.0,2020-11-25
Michoacán,Zamora,3.0,3.0,0.0,0.0,2020-11-25
Michoacán,Zinapécuaro,1.0,1.0,0.0,0.0,2020-11-25
Morelos,Jiutepec,1.0,1.0,0.0,0.0,2020-11-25
Estado de México,"Ecatepec de 
Morelos",1.0,1.0,0.0,0.0,2020-11-25
Estado de México,La Paz,1.0,1.0,0.0,0.0,2020-11-25
Estado de México,Zinacantepec,1.0,0.0,1.0,0.0,2020-11-25
Nuevo León,"Cadereyta 
Jiménez",1.0,1.0,0.0,0.0,2020-11-25
Nuevo León,Guadalupe,1.0,1.0,0.0,0.0,2020-11-25
Nuevo León,"San Nicolás de 
los Garza",1.0,1.0,0.0,0.0,2020-11-25
Oaxaca,"San Miguel 
Soyaltepec",2.0,1.0,1.0,0.0,2020-11-25
Oaxaca,"Santiago 
Juxtlahuaca",1.0,1.0,0.0,0.0,2020-11-25
Puebla,Chietla,1.0,0.0,1.0,0.0,2020-11-25
Puebla,Puebla,2.0,2.0,0.0,0.0,2020-11-25
Puebla,Tepeaca,2.0,2.0,0.0,0.0,2020-11-25
Quintana Roo,Solidaridad,2.0,2.0,0.0,0.0,2020-11-25
Sinaloa,Ahome,1.0,1.0,0.0,0.0,2020-11-25
Sinaloa,Mazatlán,1.0,0.0,1.0,0.0,2020-11-25
Veracruz,Coatzacoalcos,2.0,2.0,0.0,0.0,2020-11-25
Veracruz,Veracruz,2.0,2.0,0.0,0.0,2020-11-25
