Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tecate,5.0,4.0,1.0,0.0,2020-11-24
Baja California,Tijuana,7.0,7.0,0.0,0.0,2020-11-24
Chihuahua,Chihuahua,1.0,1.0,0.0,0.0,2020-11-24
Colima,Colima,1.0,1.0,0.0,0.0,2020-11-24
Colima,Comala,1.0,1.0,0.0,0.0,2020-11-24
Colima,Tecomán,2.0,0.0,0.0,2.0,2020-11-24
Colima,"Villa de 
Álvarez",2.0,2.0,0.0,0.0,2020-11-24
Guanajuato,"Apaseo el 
Grande",1.0,1.0,0.0,0.0,2020-11-24
Guanajuato,Celaya,1.0,1.0,0.0,0.0,2020-11-24
Guanajuato,Guanajuato,1.0,1.0,0.0,0.0,2020-11-24
Guanajuato,Salamanca,2.0,2.0,0.0,0.0,2020-11-24
Guanajuato,Tierra Blanca,1.0,1.0,0.0,0.0,2020-11-24
Guerrero,"Acapulco de 
Juárez",2.0,2.0,0.0,0.0,2020-11-24
Guerrero,"Atoyac de 
Álvarez",1.0,1.0,0.0,0.0,2020-11-24
Hidalgo,"Nopala de 
Villagrán",3.0,1.0,0.0,2.0,2020-11-24
Jalisco,El Salto,1.0,1.0,0.0,0.0,2020-11-24
Jalisco,"San Pedro 
Tlaquepaque",2.0,2.0,0.0,0.0,2020-11-24
Jalisco,"Tlajomulco de 
Zúñiga",1.0,0.0,0.0,1.0,2020-11-24
Jalisco,Zapopan,1.0,1.0,0.0,0.0,2020-11-24
Michoacán,Morelia,3.0,2.0,1.0,0.0,2020-11-24
Michoacán,Uruapan,1.0,1.0,0.0,0.0,2020-11-24
Michoacán,Zinapécuaro,2.0,2.0,0.0,0.0,2020-11-24
Morelos,Cuernavaca,3.0,3.0,0.0,0.0,2020-11-24
Estado de México,"Ecatepec de 
Morelos",2.0,1.0,1.0,0.0,2020-11-24
Nayarit,Compostela,1.0,1.0,0.0,0.0,2020-11-24
Nuevo León,Dr. Coss,3.0,3.0,0.0,0.0,2020-11-24
Nuevo León,Monterrey,1.0,1.0,0.0,0.0,2020-11-24
Oaxaca,"Coicoyán de 
las Flores",1.0,1.0,0.0,0.0,2020-11-24
Oaxaca,"Matías 
Romero 
Avendaño",1.0,1.0,0.0,0.0,2020-11-24
Puebla,Jonotla,3.0,2.0,1.0,0.0,2020-11-24
Querétaro,Querétaro,1.0,1.0,0.0,0.0,2020-11-24
Quintana Roo,Benito Juárez,1.0,1.0,0.0,0.0,2020-11-24
Sinaloa,Culiacán,1.0,1.0,0.0,0.0,2020-11-24
Sonora,Cajeme,2.0,2.0,0.0,0.0,2020-11-24
Sonora,Hermosillo,4.0,0.0,0.0,4.0,2020-11-24
Tamaulipas,Río Bravo,3.0,3.0,0.0,0.0,2020-11-24
Veracruz,Coatzacoalcos,1.0,1.0,0.0,0.0,2020-11-24
Veracruz,Cosoleacaque,2.0,2.0,0.0,0.0,2020-11-24
Veracruz,Nogales,1.0,1.0,0.0,0.0,2020-11-24
Veracruz,Papantla,1.0,1.0,0.0,0.0,2020-11-24
Veracruz,Tuxpan,1.0,1.0,0.0,0.0,2020-11-24
Veracruz,Xalapa,1.0,1.0,0.0,0.0,2020-11-24
Zacatecas,Fresnillo,1.0,1.0,0.0,0.0,2020-11-24
