Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Ensenada,1.0,1.0,0.0,0.0,2020-11-03
Baja California,Tijuana,4.0,3.0,1.0,0.0,2020-11-03
Chiapas,"Chiapa de 
Corzo",1.0,1.0,0.0,0.0,2020-11-03
Chiapas,"San Cristóbal 
de las Casas",1.0,0.0,1.0,0.0,2020-11-03
Chihuahua,"San Cristóbal 
de las Casas",1.0,0.0,0.0,1.0,2020-11-03
Ciudad de México,Iztapalapa,1.0,1.0,0.0,0.0,2020-11-03
Ciudad de México,Tlalpan,1.0,1.0,0.0,0.0,2020-11-03
Ciudad de México,"Álvaro 
Obregón",1.0,1.0,0.0,0.0,2020-11-03
Guanajuato,Celaya,6.0,6.0,0.0,0.0,2020-11-03
Guanajuato,Cortázar,38.0,0.0,1.0,37.0,2020-11-03
Guanajuato,Villagrán,1.0,1.0,0.0,0.0,2020-11-03
Jalisco,"Lagos de 
Moreno",1.0,1.0,0.0,0.0,2020-11-03
Jalisco,"San Pedro 
Tlaquepaque",1.0,1.0,0.0,0.0,2020-11-03
Jalisco,Tonalá,1.0,1.0,0.0,0.0,2020-11-03
Jalisco,Zapopan,2.0,1.0,0.0,1.0,2020-11-03
Michoacán,Jacona,2.0,2.0,0.0,0.0,2020-11-03
Michoacán,Múgica,1.0,0.0,1.0,0.0,2020-11-03
Michoacán,Sahuayo,1.0,1.0,0.0,0.0,2020-11-03
Estado de México,Calimaya,1.0,1.0,0.0,0.0,2020-11-03
Estado de México,Ixtapaluca,1.0,1.0,0.0,0.0,2020-11-03
Nuevo León,Monterrey,1.0,1.0,0.0,0.0,2020-11-03
Oaxaca,"Heroica Ciudad 
de Ejutla de 
Crespo",2.0,0.0,0.0,2.0,2020-11-03
Oaxaca,"Oaxaca de 
Juárez",1.0,1.0,0.0,0.0,2020-11-03
Sinaloa,Ahome,1.0,1.0,0.0,0.0,2020-11-03
Sonora,Cajeme,1.0,1.0,0.0,0.0,2020-11-03
Sonora,Nogales,1.0,1.0,0.0,0.0,2020-11-03
Veracruz,Coatepec,1.0,1.0,0.0,0.0,2020-11-03
Veracruz,Minatitlán,1.0,0.0,1.0,0.0,2020-11-03
Zacatecas,Guadalupe,1.0,1.0,0.0,0.0,2020-11-03
