Entidad,Homicidios,Fecha
Aguascalientes,0,2020-12-23
Baja California,4,2020-12-23
Baja California Sur,2,2020-12-23
Campeche,0,2020-12-23
Chiapas,3,2020-12-23
Chihuahua,3,2020-12-23
Ciudad de México,5,2020-12-23
Coahuila,0,2020-12-23
Colima,0,2020-12-23
Durango,0,2020-12-23
Estado de México,6,2020-12-23
Guanajuato,18,2020-12-23
Guerrero,2,2020-12-23
Hidalgo,0,2020-12-23
Jalisco,6,2020-12-23
Michoacán,5,2020-12-23
Morelos,0,2020-12-23
Nayarit,0,2020-12-23
Nuevo León,2,2020-12-23
Oaxaca,1,2020-12-23
Puebla,1,2020-12-23
Querétaro,0,2020-12-23
Quintana Roo,1,2020-12-23
San Luis Potosí,0,2020-12-23
Sinaloa,2,2020-12-23
Sonora,3,2020-12-23
Tabasco,4,2020-12-23
Tamaulipas,0,2020-12-23
Tlaxcala,0,2020-12-23
Veracruz,7,2020-12-23
Yucatán,0,2020-12-23
Zacatecas,1,2020-12-23
