Entidad,Homicidios,Fecha
Aguascalientes,0,2020-12-31
Baja California,5,2020-12-31
Baja California Sur,0,2020-12-31
Campeche,0,2020-12-31
Chiapas,1,2020-12-31
Chihuahua,2,2020-12-31
Ciudad de México,0,2020-12-31
Coahuila,0,2020-12-31
Colima,0,2020-12-31
Durango,0,2020-12-31
Estado de México,2,2020-12-31
Guanajuato,13,2020-12-31
Guerrero,3,2020-12-31
Hidalgo,0,2020-12-31
Jalisco,5,2020-12-31
Michoacán,9,2020-12-31
Morelos,2,2020-12-31
Nayarit,0,2020-12-31
Nuevo León,2,2020-12-31
Oaxaca,1,2020-12-31
Puebla,1,2020-12-31
Querétaro,1,2020-12-31
Quintana Roo,2,2020-12-31
San Luis Potosí,0,2020-12-31
Sinaloa,0,2020-12-31
Sonora,0,2020-12-31
Tabasco,0,2020-12-31
Tamaulipas,0,2020-12-31
Tlaxcala,0,2020-12-31
Veracruz,3,2020-12-31
Yucatán,0,2020-12-31
Zacatecas,4,2020-12-31
