Entidad,Homicidios,Fecha
Aguascalientes,0,2020-12-05
Baja California,9,2020-12-05
Baja California Sur,0,2020-12-05
Campeche,1,2020-12-05
Chiapas,0,2020-12-05
Chihuahua,2,2020-12-05
Ciudad de México,6,2020-12-05
Coahuila,1,2020-12-05
Colima,1,2020-12-05
Durango,0,2020-12-05
Estado de México,10,2020-12-05
Guanajuato,10,2020-12-05
Guerrero,2,2020-12-05
Hidalgo,2,2020-12-05
Jalisco,5,2020-12-05
Michoacán,4,2020-12-05
Morelos,1,2020-12-05
Nayarit,0,2020-12-05
Nuevo León,2,2020-12-05
Oaxaca,2,2020-12-05
Puebla,1,2020-12-05
Querétaro,0,2020-12-05
Quintana Roo,2,2020-12-05
San Luis Potosí,1,2020-12-05
Sinaloa,1,2020-12-05
Sonora,0,2020-12-05
Tabasco,0,2020-12-05
Tamaulipas,1,2020-12-05
Tlaxcala,0,2020-12-05
Veracruz,1,2020-12-05
Yucatán,0,2020-12-05
Zacatecas,4,2020-12-05
