Entidad,Homicidios,Fecha
Aguascalientes,0,2020-12-10
Baja California,6,2020-12-10
Baja California Sur,0,2020-12-10
Campeche,0,2020-12-10
Chiapas,0,2020-12-10
Chihuahua,3,2020-12-10
Ciudad de México,2,2020-12-10
Coahuila,0,2020-12-10
Colima,2,2020-12-10
Durango,0,2020-12-10
Estado de México,4,2020-12-10
Guanajuato,13,2020-12-10
Guerrero,2,2020-12-10
Hidalgo,1,2020-12-10
Jalisco,6,2020-12-10
Michoacán,8,2020-12-10
Morelos,2,2020-12-10
Nayarit,0,2020-12-10
Nuevo León,3,2020-12-10
Oaxaca,2,2020-12-10
Puebla,1,2020-12-10
Querétaro,0,2020-12-10
Quintana Roo,2,2020-12-10
San Luis Potosí,1,2020-12-10
Sinaloa,1,2020-12-10
Sonora,0,2020-12-10
Tabasco,3,2020-12-10
Tamaulipas,0,2020-12-10
Tlaxcala,0,2020-12-10
Veracruz,2,2020-12-10
Yucatán,0,2020-12-10
Zacatecas,7,2020-12-10
