Entidad,Homicidios,Fecha
Aguascalientes,0,2020-12-08
Baja California,7,2020-12-08
Baja California Sur,0,2020-12-08
Campeche,0,2020-12-08
Chiapas,2,2020-12-08
Chihuahua,7,2020-12-08
Ciudad de México,2,2020-12-08
Coahuila,0,2020-12-08
Colima,3,2020-12-08
Durango,0,2020-12-08
Estado de México,9,2020-12-08
Guanajuato,4,2020-12-08
Guerrero,3,2020-12-08
Hidalgo,0,2020-12-08
Jalisco,4,2020-12-08
Michoacán,4,2020-12-08
Morelos,2,2020-12-08
Nayarit,0,2020-12-08
Nuevo León,2,2020-12-08
Oaxaca,1,2020-12-08
Puebla,2,2020-12-08
Querétaro,0,2020-12-08
Quintana Roo,0,2020-12-08
San Luis Potosí,1,2020-12-08
Sinaloa,0,2020-12-08
Sonora,1,2020-12-08
Tabasco,3,2020-12-08
Tamaulipas,2,2020-12-08
Tlaxcala,0,2020-12-08
Veracruz,3,2020-12-08
Yucatán,2,2020-12-08
Zacatecas,10,2020-12-08
