Entidad,Homicidios,Fecha
Aguascalientes,0,2020-12-17
Baja California,4,2020-12-17
Baja California Sur,0,2020-12-17
Campeche,0,2020-12-17
Chiapas,2,2020-12-17
Chihuahua,3,2020-12-17
Ciudad de México,4,2020-12-17
Coahuila,0,2020-12-17
Colima,0,2020-12-17
Durango,0,2020-12-17
Estado de México,6,2020-12-17
Guanajuato,8,2020-12-17
Guerrero,1,2020-12-17
Hidalgo,0,2020-12-17
Jalisco,9,2020-12-17
Michoacán,3,2020-12-17
Morelos,4,2020-12-17
Nayarit,8,2020-12-17
Nuevo León,1,2020-12-17
Oaxaca,2,2020-12-17
Puebla,0,2020-12-17
Querétaro,0,2020-12-17
Quintana Roo,1,2020-12-17
San Luis Potosí,1,2020-12-17
Sinaloa,1,2020-12-17
Sonora,2,2020-12-17
Tabasco,1,2020-12-17
Tamaulipas,0,2020-12-17
Tlaxcala,0,2020-12-17
Veracruz,1,2020-12-17
Yucatán,0,2020-12-17
Zacatecas,4,2020-12-17
