Entidad,Homicidios,Fecha
Aguascalientes,1,2020-12-13
Baja California,2,2020-12-13
Baja California Sur,2,2020-12-13
Campeche,1,2020-12-13
Chiapas,0,2020-12-13
Chihuahua,5,2020-12-13
Ciudad de México,3,2020-12-13
Coahuila,1,2020-12-13
Colima,2,2020-12-13
Durango,0,2020-12-13
Estado de México,13,2020-12-13
Guanajuato,10,2020-12-13
Guerrero,2,2020-12-13
Hidalgo,0,2020-12-13
Jalisco,5,2020-12-13
Michoacán,13,2020-12-13
Morelos,2,2020-12-13
Nayarit,0,2020-12-13
Nuevo León,4,2020-12-13
Oaxaca,3,2020-12-13
Puebla,9,2020-12-13
Querétaro,0,2020-12-13
Quintana Roo,5,2020-12-13
San Luis Potosí,2,2020-12-13
Sinaloa,0,2020-12-13
Sonora,2,2020-12-13
Tabasco,1,2020-12-13
Tamaulipas,0,2020-12-13
Tlaxcala,0,2020-12-13
Veracruz,5,2020-12-13
Yucatán,0,2020-12-13
Zacatecas,5,2020-12-13
