Entidad,Homicidios,Fecha
Aguascalientes,0,2020-12-04
Baja California,3,2020-12-04
Baja California Sur,0,2020-12-04
Campeche,0,2020-12-04
Chiapas,2,2020-12-04
Chihuahua,2,2020-12-04
Ciudad de México,4,2020-12-04
Coahuila,0,2020-12-04
Colima,4,2020-12-04
Durango,0,2020-12-04
Estado de México,3,2020-12-04
Guanajuato,4,2020-12-04
Guerrero,2,2020-12-04
Hidalgo,1,2020-12-04
Jalisco,3,2020-12-04
Michoacán,10,2020-12-04
Morelos,1,2020-12-04
Nayarit,0,2020-12-04
Nuevo León,1,2020-12-04
Oaxaca,3,2020-12-04
Puebla,5,2020-12-04
Querétaro,0,2020-12-04
Quintana Roo,0,2020-12-04
San Luis Potosí,0,2020-12-04
Sinaloa,0,2020-12-04
Sonora,2,2020-12-04
Tabasco,1,2020-12-04
Tamaulipas,0,2020-12-04
Tlaxcala,1,2020-12-04
Veracruz,3,2020-12-04
Yucatán,0,2020-12-04
Zacatecas,5,2020-12-04
