Entidad,Homicidios,Fecha
Aguascalientes,0,2020-12-12
Baja California,9,2020-12-12
Baja California Sur,0,2020-12-12
Campeche,0,2020-12-12
Chiapas,0,2020-12-12
Chihuahua,0,2020-12-12
Ciudad de México,7,2020-12-12
Coahuila,0,2020-12-12
Colima,3,2020-12-12
Durango,0,2020-12-12
Estado de México,7,2020-12-12
Guanajuato,8,2020-12-12
Guerrero,3,2020-12-12
Hidalgo,1,2020-12-12
Jalisco,5,2020-12-12
Michoacán,7,2020-12-12
Morelos,3,2020-12-12
Nayarit,0,2020-12-12
Nuevo León,2,2020-12-12
Oaxaca,1,2020-12-12
Puebla,2,2020-12-12
Querétaro,1,2020-12-12
Quintana Roo,0,2020-12-12
San Luis Potosí,1,2020-12-12
Sinaloa,1,2020-12-12
Sonora,1,2020-12-12
Tabasco,0,2020-12-12
Tamaulipas,2,2020-12-12
Tlaxcala,0,2020-12-12
Veracruz,2,2020-12-12
Yucatán,0,2020-12-12
Zacatecas,3,2020-12-12
