Entidad,Homicidios,Fecha
Aguascalientes,0,2020-12-15
Baja California,5,2020-12-15
Baja California Sur,0,2020-12-15
Campeche,0,2020-12-15
Chiapas,1,2020-12-15
Chihuahua,3,2020-12-15
Ciudad de México,2,2020-12-15
Coahuila,0,2020-12-15
Colima,0,2020-12-15
Durango,0,2020-12-15
Estado de México,7,2020-12-15
Guanajuato,4,2020-12-15
Guerrero,1,2020-12-15
Hidalgo,0,2020-12-15
Jalisco,4,2020-12-15
Michoacán,5,2020-12-15
Morelos,1,2020-12-15
Nayarit,0,2020-12-15
Nuevo León,1,2020-12-15
Oaxaca,3,2020-12-15
Puebla,2,2020-12-15
Querétaro,3,2020-12-15
Quintana Roo,1,2020-12-15
San Luis Potosí,0,2020-12-15
Sinaloa,0,2020-12-15
Sonora,2,2020-12-15
Tabasco,0,2020-12-15
Tamaulipas,2,2020-12-15
Tlaxcala,0,2020-12-15
Veracruz,0,2020-12-15
Yucatán,0,2020-12-15
Zacatecas,1,2020-12-15
