Entidad,Homicidios,Fecha
Aguascalientes,0,2020-12-19
Baja California,2,2020-12-19
Baja California Sur,0,2020-12-19
Campeche,0,2020-12-19
Chiapas,2,2020-12-19
Chihuahua,4,2020-12-19
Ciudad de México,3,2020-12-19
Coahuila,0,2020-12-19
Colima,1,2020-12-19
Durango,1,2020-12-19
Estado de México,9,2020-12-19
Guanajuato,12,2020-12-19
Guerrero,15,2020-12-19
Hidalgo,0,2020-12-19
Jalisco,4,2020-12-19
Michoacán,4,2020-12-19
Morelos,4,2020-12-19
Nayarit,0,2020-12-19
Nuevo León,0,2020-12-19
Oaxaca,3,2020-12-19
Puebla,2,2020-12-19
Querétaro,0,2020-12-19
Quintana Roo,1,2020-12-19
San Luis Potosí,0,2020-12-19
Sinaloa,1,2020-12-19
Sonora,1,2020-12-19
Tabasco,2,2020-12-19
Tamaulipas,2,2020-12-19
Tlaxcala,0,2020-12-19
Veracruz,3,2020-12-19
Yucatán,0,2020-12-19
Zacatecas,5,2020-12-19
