Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,6.0,4.0,0.0,2.0,2019-11-17
Chihuahua,Chihuahua,1.0,1.0,0.0,0.0,2019-11-17
Chihuahua,Juárez,2.0,1.0,0.0,1.0,2019-11-17
Ciudad de México,Gustavo A. Madero,2.0,2.0,0.0,0.0,2019-11-17
Ciudad de México,Iztapalapa,1.0,1.0,0.0,0.0,2019-11-17
Ciudad de México,Tlalpan,1.0,0.0,0.0,1.0,2019-11-17
Coahuila,Torreón,1.0,0.0,1.0,0.0,2019-11-17
Colima,Colima,1.0,1.0,0.0,0.0,2019-11-17
Guanajuato,Apaseo El Grande,1.0,1.0,0.0,0.0,2019-11-17
Guanajuato,Irapuato,4.0,4.0,0.0,0.0,2019-11-17
Guanajuato,León,1.0,1.0,0.0,0.0,2019-11-17
Guanajuato,San Luis De La Paz,1.0,1.0,0.0,0.0,2019-11-17
Guanajuato,Villagrán,1.0,1.0,0.0,0.0,2019-11-17
Guerrero,Acapulco De Juárez,4.0,4.0,0.0,0.0,2019-11-17
Guerrero,Zihuatanejo De Azueta,2.0,2.0,0.0,0.0,2019-11-17
Jalisco,Zapopan,1.0,1.0,0.0,0.0,2019-11-17
Michoacán,Jacona,2.0,2.0,0.0,0.0,2019-11-17
Michoacán,Morelia,1.0,1.0,0.0,0.0,2019-11-17
Michoacán,Pátzcuaro,1.0,1.0,0.0,0.0,2019-11-17
Michoacán,Uruapan,3.0,2.0,1.0,0.0,2019-11-17
Morelos,Axochiapan,1.0,1.0,0.0,0.0,2019-11-17
Morelos,Puente De Ixtla,1.0,0.0,0.0,1.0,2019-11-17
Morelos,Tepoztlán,1.0,1.0,0.0,0.0,2019-11-17
Estado de México,Valle De Chalco Solidaridad,1.0,1.0,0.0,0.0,2019-11-17
Nuevo León,Apodaca,2.0,2.0,0.0,0.0,2019-11-17
Nuevo León,Guadalupe,1.0,1.0,0.0,0.0,2019-11-17
Nuevo León,Monterrey,2.0,1.0,0.0,1.0,2019-11-17
Oaxaca,Miahuatlán De Porfirio Díaz,1.0,1.0,0.0,0.0,2019-11-17
Quintana Roo,Benito Juárez,2.0,2.0,0.0,0.0,2019-11-17
Quintana Roo,Solidaridad,2.0,1.0,1.0,0.0,2019-11-17
San Luis Potosí,Guadalcázar,1.0,0.0,0.0,1.0,2019-11-17
San Luis Potosí,Tamasopo,1.0,1.0,0.0,0.0,2019-11-17
Sonora,Guaymas,1.0,1.0,0.0,0.0,2019-11-17
Sonora,Nogales,1.0,1.0,0.0,0.0,2019-11-17
Sonora,San Luis Río Colorado,3.0,3.0,0.0,0.0,2019-11-17
Tabasco,Huimanguillo,1.0,1.0,0.0,0.0,2019-11-17
Tamaulipas,Tampico,1.0,1.0,0.0,0.0,2019-11-17
Tlaxcala,Cuitláhuac,1.0,0.0,1.0,0.0,2019-11-17
Tlaxcala,Huamantla,1.0,1.0,0.0,0.0,2019-11-17
Veracruz,Fortín,1.0,1.0,0.0,0.0,2019-11-17
Zacatecas,Ojocaliente,1.0,1.0,0.0,0.0,2019-11-17
