Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Aguascalientes,Aguascalientes,1.0,0.0,1.0,0.0,2021-03-02
Aguascalientes,Jesús María,1.0,0.0,1.0,0.0,2021-03-02
Baja California,Tijuana,4.0,3.0,1.0,0.0,2021-03-02
Baja California Sur,Comondú,1.0,1.0,0.0,0.0,2021-03-02
Chiapas,Tuxtla Gutiérrez,1.0,1.0,0.0,0.0,2021-03-02
Chihuahua,Chihuahua,3.0,2.0,1.0,0.0,2021-03-02
Chihuahua,Juárez,1.0,1.0,0.0,0.0,2021-03-02
Durango,Gómez Palacio,1.0,0.0,1.0,0.0,2021-03-02
Guanajuato,Abasolo,1.0,1.0,0.0,0.0,2021-03-02
Guanajuato,Acámbaro,1.0,1.0,0.0,0.0,2021-03-02
Guanajuato,Apaseo El Grande,1.0,0.0,1.0,0.0,2021-03-02
Guanajuato,Celaya,1.0,0.0,0.0,1.0,2021-03-02
Guanajuato,León,4.0,4.0,0.0,0.0,2021-03-02
Guanajuato,Valle De Santiago,1.0,0.0,0.0,1.0,2021-03-02
Guerrero,Acapulco De Juárez,1.0,1.0,0.0,0.0,2021-03-02
Guerrero,Eduardo Neri,1.0,1.0,0.0,0.0,2021-03-02
Guerrero,Iguala De La Independencia,1.0,1.0,0.0,0.0,2021-03-02
Hidalgo,El Arenal,2.0,2.0,0.0,0.0,2021-03-02
Hidalgo,Tula De Allende,1.0,1.0,0.0,0.0,2021-03-02
Jalisco,Guadalajara,1.0,0.0,0.0,1.0,2021-03-02
Jalisco,Lagos De Moreno,1.0,1.0,0.0,0.0,2021-03-02
Jalisco,San Pedro Tlaquepaque,3.0,1.0,0.0,2.0,2021-03-02
Jalisco,Tlajomulco De Zúñiga,1.0,0.0,1.0,0.0,2021-03-02
Jalisco,Zapopan,4.0,1.0,3.0,0.0,2021-03-02
Michoacán,Jacona,2.0,2.0,0.0,0.0,2021-03-02
Michoacán,Los Reyes,1.0,1.0,0.0,0.0,2021-03-02
Michoacán,Tarímbaro,1.0,1.0,0.0,0.0,2021-03-02
Michoacán,Uruapan,2.0,2.0,0.0,0.0,2021-03-02
Michoacán,Zitácuaro,1.0,0.0,1.0,0.0,2021-03-02
Morelos,Huitzilac,1.0,1.0,0.0,0.0,2021-03-02
Morelos,Yautepec,1.0,1.0,0.0,0.0,2021-03-02
Estado de México,San Antonio La Isla,1.0,1.0,0.0,0.0,2021-03-02
Nuevo León,Vallecillo,1.0,0.0,0.0,1.0,2021-03-02
Oaxaca,Santa María Del Tule,1.0,1.0,0.0,0.0,2021-03-02
Puebla,Huejotzingo,1.0,1.0,0.0,0.0,2021-03-02
Puebla,Juan C. Bonilla,1.0,1.0,0.0,0.0,2021-03-02
Puebla,San Miguel Xoxtla,1.0,1.0,0.0,0.0,2021-03-02
Quintana Roo,Solidaridad,1.0,0.0,1.0,0.0,2021-03-02
San Luis Potosí,San Luis Potosí,2.0,2.0,0.0,0.0,2021-03-02
Sonora,Hermosillo,2.0,2.0,0.0,0.0,2021-03-02
Tamaulipas,Reynosa,6.0,6.0,0.0,0.0,2021-03-02
Veracruz,Ixtaczoquitlán,1.0,0.0,0.0,1.0,2021-03-02
Veracruz,Martínez De La Torre,1.0,1.0,0.0,0.0,2021-03-02
Veracruz,Texhuacán,1.0,1.0,0.0,0.0,2021-03-02
Zacatecas,Guadalupe,1.0,1.0,0.0,0.0,2021-03-02
Zacatecas,Jiménez Del Teul,2.0,2.0,0.0,0.0,2021-03-02
Zacatecas,Zacatecas,1.0,0.0,0.0,1.0,2021-03-02
