Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,9,8.0,1.0,0.0,2020-04-26
Chihuahua,Juárez,6,5.0,1.0,0.0,2020-04-26
Ciudad de México,Cuauhtémoc,1,0.0,1.0,0.0,2020-04-26
Guanajuato,Celaya,1,0.0,1.0,0.0,2020-04-26
Guanajuato,Irapuato,7,4.0,0.0,3.0,2020-04-26
Guanajuato,León,1,0.0,1.0,0.0,2020-04-26
Guanajuato,Pénjamo,1,1.0,0.0,0.0,2020-04-26
Guanajuato,Salamanca,3,2.0,1.0,0.0,2020-04-26
Guanajuato,Salvatierra,1,1.0,0.0,0.0,2020-04-26
Guanajuato,"Santiago 
Maravatío",2,2.0,0.0,0.0,2020-04-26
Jalisco,El Salto,1,1.0,0.0,0.0,2020-04-26
Jalisco,Guadalajara,1,1.0,0.0,0.0,2020-04-26
Michoacán,Jacona,2,1.0,1.0,0.0,2020-04-26
Michoacán,Zamora,2,2.0,0.0,0.0,2020-04-26
Estado de México,Chapultepec,1,1.0,0.0,0.0,2020-04-26
Estado de México,Cuautitlán Izcalli,1,1.0,0.0,0.0,2020-04-26
Estado de México,Tecámac,1,0.0,1.0,0.0,2020-04-26
Estado de México,Zumpango,1,0.0,1.0,0.0,2020-04-26
Puebla,"Los Reyes de 
Juárez",1,1.0,0.0,0.0,2020-04-26
Puebla,"Tlacotepec de 
Benito Juárez",1,1.0,0.0,0.0,2020-04-26
Quintana Roo,Benito Juárez,1,1.0,0.0,0.0,2020-04-26
Quintana Roo,Isla Mujeres,1,0.0,1.0,0.0,2020-04-26
San Luis Potosí,San Luis Potosí,3,3.0,0.0,0.0,2020-04-26
San Luis Potosí,"Santa María del 
Río",1,1.0,0.0,0.0,2020-04-26
Sinaloa,Ahome,1,1.0,0.0,0.0,2020-04-26
Sinaloa,Navolato,1,1.0,0.0,0.0,2020-04-26
Tabasco,Comalcalco,1,1.0,0.0,0.0,2020-04-26
Veracruz,Tierra Blanca,1,1.0,0.0,0.0,2020-04-26
Veracruz,Xico,1,0.0,1.0,0.0,2020-04-26
Zacatecas,Ojocaliente,1,0.0,0.0,1.0,2020-04-26
