Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Ensenada,1,1.0,0.0,0.0,2020-07-26
Baja California,Mexicali,1,1.0,0.0,0.0,2020-07-26
Baja California,Tijuana,1,1.0,0.0,0.0,2020-07-26
Baja California Sur,Comondú,1,0.0,0.0,1.0,2020-07-26
Chihuahua,Juárez,1,1.0,0.0,0.0,2020-07-26
Ciudad de México,Iztapalapa,3,3.0,0.0,0.0,2020-07-26
Ciudad de México,Miguel Hidalgo,2,2.0,0.0,0.0,2020-07-26
Coahuila,Jiménez,1,1.0,0.0,0.0,2020-07-26
Coahuila,Monclova,1,1.0,0.0,0.0,2020-07-26
Durango,Gómez Palacio,1,1.0,0.0,0.0,2020-07-26
Durango,Lerdo,2,0.0,2.0,0.0,2020-07-26
Guanajuato,Acámbaro,1,1.0,0.0,0.0,2020-07-26
Guanajuato,Celaya,4,3.0,0.0,1.0,2020-07-26
Guanajuato,Irapuato,2,0.0,2.0,0.0,2020-07-26
Guanajuato,León,4,2.0,0.0,2.0,2020-07-26
Guanajuato,Salamanca,1,1.0,0.0,0.0,2020-07-26
Guanajuato,Yuriria,3,3.0,0.0,0.0,2020-07-26
Guerrero,Ayutla De Los Libres,1,1.0,0.0,0.0,2020-07-26
Guerrero,Coyuca De Benítez,2,2.0,0.0,0.0,2020-07-26
Jalisco,Guadalajara,2,2.0,0.0,0.0,2020-07-26
Jalisco,Tonalá,4,4.0,0.0,0.0,2020-07-26
Jalisco,Zapopan,2,1.0,1.0,0.0,2020-07-26
Michoacán,Jacona,1,1.0,0.0,0.0,2020-07-26
Morelos,Cuernavaca,1,1.0,0.0,0.0,2020-07-26
Morelos,Temixco,1,1.0,0.0,0.0,2020-07-26
Estado de México,Chimalhuacán,1,1.0,0.0,0.0,2020-07-26
Estado de México,Toluca,1,1.0,0.0,0.0,2020-07-26
Oaxaca,Heroica Ciudad De Huajuapan De León,1,1.0,0.0,0.0,2020-07-26
Puebla,Cuautlancingo,1,1.0,0.0,0.0,2020-07-26
Puebla,Tehuacán,1,1.0,0.0,0.0,2020-07-26
Puebla,Tepeaca,1,1.0,0.0,0.0,2020-07-26
Querétaro,San Juan Del Río,1,0.0,0.0,1.0,2020-07-26
Quintana Roo,Benito Juárez,2,2.0,0.0,0.0,2020-07-26
Quintana Roo,Solidaridad,1,1.0,0.0,0.0,2020-07-26
Sinaloa,Culiacán,2,2.0,0.0,0.0,2020-07-26
Sinaloa,Mazatlán,1,1.0,0.0,0.0,2020-07-26
Sonora,Nogales,1,1.0,0.0,0.0,2020-07-26
Sonora,Sahuaripa,1,1.0,0.0,0.0,2020-07-26
Veracruz,Banderilla,1,1.0,0.0,0.0,2020-07-26
