Entidad,Homicidios,Fecha
Aguascalientes,1.0,2020-01-16
Baja California,3.0,2020-01-16
Baja California Sur,1.0,2020-01-16
Campeche,0.0,2020-01-16
Chiapas,2.0,2020-01-16
Chihuahua,3.0,2020-01-16
Ciudad de México,4.0,2020-01-16
Coahuila,5.0,2020-01-16
Colima,2.0,2020-01-16
Durango,0.0,2020-01-16
Estado de México,5.0,2020-01-16
Guanajuato,18.0,2020-01-16
Guerrero,5.0,2020-01-16
Hidalgo,0.0,2020-01-16
Jalisco,3.0,2020-01-16
Michoacán,3.0,2020-01-16
Morelos,4.0,2020-01-16
Nayarit,1.0,2020-01-16
Nuevo León,2.0,2020-01-16
Oaxaca,2.0,2020-01-16
Puebla,1.0,2020-01-16
Querétaro,0.0,2020-01-16
Quintana Roo,2.0,2020-01-16
San Luis Potosí,0.0,2020-01-16
Sinaloa,3.0,2020-01-16
Sonora,0.0,2020-01-16
Tabasco,0.0,2020-01-16
Tamaulipas,12.0,2020-01-16
Tlaxcala,0.0,2020-01-16
Veracruz,4.0,2020-01-16
Yucatán,0.0,2020-01-16
Zacatecas,0.0,2020-01-16
Total,86.0,2020-01-16
