Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,9,6.0,0.0,3.0,2019-03-05
Chihuahua,Juárez,4,4.0,0.0,0.0,2019-03-05
Chihuahua,Madera,2,1.0,1.0,0.0,2019-03-05
Ciudad de México,Gustavo A. Madero,1,0.0,0.0,1.0,2019-03-05
Ciudad de México,Iztacalco,1,1.0,0.0,0.0,2019-03-05
Ciudad de México,Iztapalapa,2,2.0,0.0,0.0,2019-03-05
Ciudad de México,Álvaro Obregón,2,0.0,0.0,2.0,2019-03-05
Colima,Colima,1,1.0,0.0,0.0,2019-03-05
Colima,Manzanillo,1,1.0,0.0,0.0,2019-03-05
Estado de México,Coacalco De Berriozábal,2,2.0,0.0,0.0,2019-03-05
Estado de México,Ecatepec De Morelos,1,1.0,0.0,0.0,2019-03-05
Estado de México,Naucalpan De Juárez,1,1.0,0.0,0.0,2019-03-05
Estado de México,Toluca,1,1.0,0.0,0.0,2019-03-05
Guanajuato,Acámbaro,1,1.0,0.0,0.0,2019-03-05
Guanajuato,Huanímaro,2,2.0,0.0,0.0,2019-03-05
Guanajuato,Irapuato,1,1.0,0.0,0.0,2019-03-05
Guanajuato,San Francisco Del Rincón,1,1.0,0.0,0.0,2019-03-05
Guerrero,Acapulco De Juárez,1,1.0,0.0,0.0,2019-03-05
Guerrero,Coyuca De Benítez,2,2.0,0.0,0.0,2019-03-05
Guerrero,Taxco De Alarcón,1,1.0,0.0,0.0,2019-03-05
Hidalgo,Tula De Allende,1,1.0,0.0,0.0,2019-03-05
Jalisco,El Salto,1,1.0,0.0,0.0,2019-03-05
Jalisco,Tlajomulco De Zúñiga,1,1.0,0.0,0.0,2019-03-05
Jalisco,Tonalá,1,0.0,0.0,1.0,2019-03-05
Jalisco,Zapopan,2,0.0,2.0,0.0,2019-03-05
Michoacán,Villamar,2,1.0,1.0,0.0,2019-03-05
Michoacán,Zamora,1,1.0,0.0,0.0,2019-03-05
Morelos,Temixco,1,1.0,0.0,0.0,2019-03-05
Morelos,Yautepec,2,0.0,2.0,0.0,2019-03-05
Morelos,Yecapixtla,1,1.0,0.0,0.0,2019-03-05
Morelos,Zacatepec,1,1.0,0.0,0.0,2019-03-05
Nuevo León,Monterrey,1,1.0,0.0,0.0,2019-03-05
Oaxaca,Ciudad Ixtepec,1,1.0,0.0,0.0,2019-03-05
Oaxaca,Oaxaca De Juárez,1,1.0,0.0,0.0,2019-03-05
Oaxaca,Santiago Yaveo,2,2.0,0.0,0.0,2019-03-05
Puebla,Huejotzingo,1,1.0,0.0,0.0,2019-03-05
Puebla,Puebla,1,1.0,0.0,0.0,2019-03-05
Puebla,Tecamachalco,1,0.0,1.0,0.0,2019-03-05
Quintana Roo,Solidaridad,1,1.0,0.0,0.0,2019-03-05
Quintana Roo,Tulum,1,1.0,0.0,0.0,2019-03-05
San Luis Potosí,Tamuín,1,1.0,0.0,0.0,2019-03-05
Sinaloa,Culiacán,2,2.0,0.0,0.0,2019-03-05
Sonora,Nogales,1,1.0,0.0,0.0,2019-03-05
Tabasco,Centro,5,5.0,0.0,0.0,2019-03-05
Tabasco,Tenosique,2,2.0,0.0,0.0,2019-03-05
Tamaulipas,Reynosa,3,0.0,0.0,3.0,2019-03-05
Tamaulipas,Victoria,1,1.0,0.0,0.0,2019-03-05
Tlaxcala,Españita,1,0.0,0.0,1.0,2019-03-05
Veracruz,Maltrata,1,0.0,1.0,0.0,2019-03-05
