Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-10-28
Baja California,9.0,2019-10-28
Baja California Sur,0.0,2019-10-28
Campeche,3.0,2019-10-28
Chiapas,1.0,2019-10-28
Chihuahua,6.0,2019-10-28
Ciudad de México,2.0,2019-10-28
Coahuila,1.0,2019-10-28
Colima,4.0,2019-10-28
Durango,0.0,2019-10-28
Estado de México,7.0,2019-10-28
Guanajuato,5.0,2019-10-28
Guerrero,4.0,2019-10-28
Hidalgo,1.0,2019-10-28
Jalisco,2.0,2019-10-28
Michoacán,4.0,2019-10-28
Morelos,1.0,2019-10-28
Nayarit,0.0,2019-10-28
Nuevo León,0.0,2019-10-28
Oaxaca,2.0,2019-10-28
Puebla,5.0,2019-10-28
Querétaro,1.0,2019-10-28
Quintana Roo,1.0,2019-10-28
San Luis Potosí,1.0,2019-10-28
Sinaloa,0.0,2019-10-28
Sonora,2.0,2019-10-28
Tabasco,2.0,2019-10-28
Tamaulipas,2.0,2019-10-28
Tlaxcala,2.0,2019-10-28
Veracruz,7.0,2019-10-28
Yucatán,0.0,2019-10-28
Zacatecas,2.0,2019-10-28
Total,77.0,2019-10-28
