Entidad,Homicidios,Fecha
Aguascalientes,1.0,2019-10-11
Baja California,6.0,2019-10-11
Baja California Sur,0.0,2019-10-11
Campeche,0.0,2019-10-11
Chiapas,1.0,2019-10-11
Chihuahua,8.0,2019-10-11
Ciudad de México,3.0,2019-10-11
Coahuila,0.0,2019-10-11
Colima,1.0,2019-10-11
Durango,0.0,2019-10-11
Estado de México,5.0,2019-10-11
Guanajuato,8.0,2019-10-11
Guerrero,2.0,2019-10-11
Hidalgo,0.0,2019-10-11
Jalisco,9.0,2019-10-11
Michoacán,2.0,2019-10-11
Morelos,2.0,2019-10-11
Nayarit,1.0,2019-10-11
Nuevo León,2.0,2019-10-11
Oaxaca,4.0,2019-10-11
Puebla,4.0,2019-10-11
Querétaro,0.0,2019-10-11
Quintana Roo,3.0,2019-10-11
San Luis Potosí,0.0,2019-10-11
Sinaloa,0.0,2019-10-11
Sonora,0.0,2019-10-11
Tabasco,6.0,2019-10-11
Tamaulipas,2.0,2019-10-11
Tlaxcala,0.0,2019-10-11
Veracruz,4.0,2019-10-11
Yucatán,0.0,2019-10-11
Zacatecas,1.0,2019-10-11
Total,75.0,2019-10-11
