Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-10-08
Baja California,10.0,2019-10-08
Baja California Sur,1.0,2019-10-08
Campeche,1.0,2019-10-08
Chiapas,1.0,2019-10-08
Chihuahua,5.0,2019-10-08
Ciudad de México,1.0,2019-10-08
Coahuila,0.0,2019-10-08
Colima,1.0,2019-10-08
Durango,0.0,2019-10-08
Estado de México,3.0,2019-10-08
Guanajuato,14.0,2019-10-08
Guerrero,5.0,2019-10-08
Hidalgo,2.0,2019-10-08
Jalisco,6.0,2019-10-08
Michoacán,4.0,2019-10-08
Morelos,0.0,2019-10-08
Nayarit,0.0,2019-10-08
Nuevo León,3.0,2019-10-08
Oaxaca,1.0,2019-10-08
Puebla,8.0,2019-10-08
Querétaro,0.0,2019-10-08
Quintana Roo,2.0,2019-10-08
San Luis Potosí,0.0,2019-10-08
Sinaloa,4.0,2019-10-08
Sonora,2.0,2019-10-08
Tabasco,6.0,2019-10-08
Tamaulipas,2.0,2019-10-08
Tlaxcala,0.0,2019-10-08
Veracruz,1.0,2019-10-08
Yucatán,0.0,2019-10-08
Zacatecas,3.0,2019-10-08
Total,86.0,2019-10-08
