Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-10-29
Baja California,4.0,2019-10-29
Baja California Sur,0.0,2019-10-29
Campeche,2.0,2019-10-29
Chiapas,0.0,2019-10-29
Chihuahua,3.0,2019-10-29
Ciudad de México,2.0,2019-10-29
Coahuila,0.0,2019-10-29
Colima,2.0,2019-10-29
Durango,0.0,2019-10-29
Estado de México,3.0,2019-10-29
Guanajuato,9.0,2019-10-29
Guerrero,3.0,2019-10-29
Hidalgo,5.0,2019-10-29
Jalisco,7.0,2019-10-29
Michoacán,7.0,2019-10-29
Morelos,4.0,2019-10-29
Nayarit,0.0,2019-10-29
Nuevo León,2.0,2019-10-29
Oaxaca,1.0,2019-10-29
Puebla,6.0,2019-10-29
Querétaro,1.0,2019-10-29
Quintana Roo,4.0,2019-10-29
San Luis Potosí,0.0,2019-10-29
Sinaloa,4.0,2019-10-29
Sonora,0.0,2019-10-29
Tabasco,4.0,2019-10-29
Tamaulipas,1.0,2019-10-29
Tlaxcala,0.0,2019-10-29
Veracruz,1.0,2019-10-29
Yucatán,0.0,2019-10-29
Zacatecas,3.0,2019-10-29
Total,78.0,2019-10-29
