Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-10-10
Baja California,1.0,2019-10-10
Baja California Sur,0.0,2019-10-10
Campeche,0.0,2019-10-10
Chiapas,2.0,2019-10-10
Chihuahua,2.0,2019-10-10
Ciudad de México,2.0,2019-10-10
Coahuila,2.0,2019-10-10
Colima,2.0,2019-10-10
Durango,0.0,2019-10-10
Estado de México,6.0,2019-10-10
Guanajuato,13.0,2019-10-10
Guerrero,3.0,2019-10-10
Hidalgo,0.0,2019-10-10
Jalisco,5.0,2019-10-10
Michoacán,4.0,2019-10-10
Morelos,6.0,2019-10-10
Nayarit,0.0,2019-10-10
Nuevo León,6.0,2019-10-10
Oaxaca,4.0,2019-10-10
Puebla,5.0,2019-10-10
Querétaro,0.0,2019-10-10
Quintana Roo,3.0,2019-10-10
San Luis Potosí,0.0,2019-10-10
Sinaloa,2.0,2019-10-10
Sonora,2.0,2019-10-10
Tabasco,4.0,2019-10-10
Tamaulipas,3.0,2019-10-10
Tlaxcala,0.0,2019-10-10
Veracruz,1.0,2019-10-10
Yucatán,0.0,2019-10-10
Zacatecas,0.0,2019-10-10
Total,78.0,2019-10-10
