Entidad,Homicidios,Fecha
Aguascalientes,1.0,2019-10-07
Baja California,6.0,2019-10-07
Baja California Sur,0.0,2019-10-07
Campeche,0.0,2019-10-07
Chiapas,2.0,2019-10-07
Chihuahua,6.0,2019-10-07
Ciudad de México,4.0,2019-10-07
Coahuila,1.0,2019-10-07
Colima,1.0,2019-10-07
Durango,0.0,2019-10-07
Estado de México,9.0,2019-10-07
Guanajuato,5.0,2019-10-07
Guerrero,3.0,2019-10-07
Hidalgo,1.0,2019-10-07
Jalisco,8.0,2019-10-07
Michoacán,8.0,2019-10-07
Morelos,0.0,2019-10-07
Nayarit,1.0,2019-10-07
Nuevo León,1.0,2019-10-07
Oaxaca,4.0,2019-10-07
Puebla,1.0,2019-10-07
Querétaro,1.0,2019-10-07
Quintana Roo,4.0,2019-10-07
San Luis Potosí,0.0,2019-10-07
Sinaloa,3.0,2019-10-07
Sonora,1.0,2019-10-07
Tabasco,2.0,2019-10-07
Tamaulipas,0.0,2019-10-07
Tlaxcala,0.0,2019-10-07
Veracruz,3.0,2019-10-07
Yucatán,0.0,2019-10-07
Zacatecas,1.0,2019-10-07
Total,77.0,2019-10-07
