Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,9,7,1,1,2019-09-24
Baja California Sur,Comondú,1,1,0,0,2019-09-24
Campeche,Campeche,1,1,0,0,2019-09-24
Chiapas,Chamula,1,0,1,0,2019-09-24
Chihuahua,Chihuahua,2,2,0,0,2019-09-24
Chihuahua,Juárez,4,4,0,0,2019-09-24
Ciudad de México,Iztapalapa,2,1,1,0,2019-09-24
Coahuila,Matamoros,1,1,0,0,2019-09-24
Colima,Coquimatlán,2,2,0,0,2019-09-24
Colima,Manzanillo,1,1,0,0,2019-09-24
Colima,Tecomán,1,1,0,0,2019-09-24
Guanajuato,Apaseo El Alto,2,1,0,1,2019-09-24
Guanajuato,Irapuato,2,0,0,2,2019-09-24
Guanajuato,León,3,2,1,0,2019-09-24
Guanajuato,Purísima Del Rincón,1,1,0,0,2019-09-24
Guanajuato,Salamanca,2,2,0,0,2019-09-24
Guanajuato,Salvatierra,1,0,1,0,2019-09-24
Guanajuato,San Francisco Del Rincón,1,1,0,0,2019-09-24
Guanajuato,Yuriria,1,1,0,0,2019-09-24
Guerrero,Eduardo Neri,1,1,0,0,2019-09-24
Hidalgo,Nopala De Villagrán,1,1,0,0,2019-09-24
Jalisco,El Salto,1,1,0,0,2019-09-24
Jalisco,Guadalajara,1,0,0,1,2019-09-24
Jalisco,Puerto Vallarta,2,2,0,0,2019-09-24
Jalisco,San Pedro Tlaquepaque,1,1,0,0,2019-09-24
Jalisco,Tlajomulco De Zúñiga,1,1,0,0,2019-09-24
Jalisco,Zapopan,3,1,2,0,2019-09-24
Michoacán,Jacona,1,0,0,1,2019-09-24
Estado de México,Nezahualcóyotl,2,2,0,0,2019-09-24
Estado de México,Nicolás Romero,1,1,0,0,2019-09-24
Estado de México,Tlalnepantla De Baz,1,1,0,0,2019-09-24
Nuevo León,Salinas Victoria,1,1,0,0,2019-09-24
Puebla,Altepexi,2,1,0,1,2019-09-24
Puebla,Atlixco,1,1,0,0,2019-09-24
Puebla,Chalchicomula De Sesma,1,1,0,0,2019-09-24
Puebla,Francisco Z. Mena,1,1,0,0,2019-09-24
Puebla,San Pedro Cholula,1,1,0,0,2019-09-24
Querétaro,Querétaro,1,1,0,0,2019-09-24
Quintana Roo,Solidaridad,1,1,0,0,2019-09-24
Sinaloa,Ahome,3,0,0,3,2019-09-24
Sinaloa,Mocorito,1,1,0,0,2019-09-24
Sinaloa,San Ignacio,1,1,0,0,2019-09-24
Sonora,Hermosillo,1,0,0,1,2019-09-24
Tabasco,Huimanguillo,1,1,0,0,2019-09-24
Tabasco,Nacajuca,2,2,0,0,2019-09-24
Tamaulipas,Reynosa,1,0,1,0,2019-09-24
Veracruz,Acayucan,1,1,0,0,2019-09-24
Veracruz,Alvarado,1,1,0,0,2019-09-24
Veracruz,Cosoleacaque,1,1,0,0,2019-09-24
Veracruz,Gutiérrez Zamora,1,1,0,0,2019-09-24
Veracruz,Minatitlán,1,1,0,0,2019-09-24
Zacatecas,Calera,2,2,0,0,2019-09-24
